eval_prompt,ground_truth,model_output
"m=int(input())
a=[int(i)for i in input().split()]
t1,min=0,10**20
while(t1<m):
    t2=t1
    k,t=0,0
    while(t2<m-1):
        t+=(k//a[t2+1]+1)
        k=a[t2+1]*(k//a[t2+1]+1)
        t2+=1
    t2=t1
    k=0
    while(t2>0):
        {{completion}}
    if(min>t):
        min=t
    t1+=1
print(min)
","t+=(k//a[t2-1]+1)
        k=a[t2-1]*(k//a[t2-1]+1)
        t2-=1","t+=(k//a[t2-1]+1)
         k=a[t2-1]*(k//a[t2-1]+1)
         t2-=1
    if(min>t):
        min=t
    t1+=1
print(min)
</s>"
"import math
n = int(input())
a = list(map(int, input().split(' '))) # numbers w/ ws

c = None
d = 0
for i in range(len(a)):
	p = 0
	t = 0
	for k in a[i+1:]:
		{{completion}}
	t = 0
	for k in reversed(a[:i]):
		d = math.ceil((t+1)/k)
		t = k*d
		p += d
	if c == None or p < c:
		c = p

print(c)","d = math.ceil((t+1)/k)
		t = k*d
		p += d","d = math.ceil((t+1)/k)
		t = k*d
		p += d
	if c == None or p < c:
		c = p

print(c)</s>"
"import math
n = int(input())
a = list(map(int, input().split(' '))) # numbers w/ ws

c = None
d = 0
for i in range(len(a)):
	p = 0
	t = 0
	for k in a[i+1:]:
		d = math.ceil((t+1)/k)
		t = k*d
		p += d
	t = 0
	for k in reversed(a[:i]):
		{{completion}}
	if c == None or p < c:
		c = p

print(c)","d = math.ceil((t+1)/k)
		t = k*d
		p += d","d = math.ceil((t+1)/k)
		t = k*d
		p += d
	if c == None or p < c:
		c = p

print(c)</s>"
"def f(b, i):
    return e(b[::-1], i)

def e(b, i):
    if b == []:
        {{completion}}
    count = 0
    ggg = [0] * len(b)
    for i in range(len(b)):
        ggg[i] = (b[i - 1] * ggg[i - 1]) // b[i] + 1
        count += ggg[i]
    return count

def c(b, i):
    return e(b[i + 1:], 0) + f(b[:i], 0)

a = int(input())
b = input().split()
for i in range(a):
    b[i] = int(b[i])
d = c(b, 1)
for i in range(2, a - 1):
    d = min(d, c(b, i))
print(d)
",return 0,"return 0
    if i == 0:
        return f(b, 0)
    return min(f(b[1:], i - 1) + b[0], f(b[:-1], i - 1))

def c(b, i):
    return e(b[i + 1:], 0) + f(b[:i], 0)

a = int(input())
b = input().split()
for i in range(a):
    b[i] ="
"def f(b, i):
    return e(b[::-1], i)

def e(b, i):
    if b == []:
        return 0
    count = 0
    ggg = [0] * len(b)
    for i in range(len(b)):
        {{completion}}
    return count

def c(b, i):
    return e(b[i + 1:], 0) + f(b[:i], 0)

a = int(input())
b = input().split()
for i in range(a):
    b[i] = int(b[i])
d = c(b, 1)
for i in range(2, a - 1):
    d = min(d, c(b, i))
print(d)
","ggg[i] = (b[i - 1] * ggg[i - 1]) // b[i] + 1
        count += ggg[i]","ggg[i] = b[i] + f(b[:i], 0)
    for i in range(len(b)):
        if ggg[i] > ggg[i + 1]:
            count += 1
    return count

def c(b, i):
    return e(b[i + 1:], 0) + f(b[:i], 0)

a = int(input())
b = input().split()
for i in range(a):
    b"
"

n=int(input())


a=list(map(int,input().split()))
b=[int(0) for _ in range(n)]
m=1e18
for i in range(n):
    c=0
    p=0
    for j in range(i+1,len(b)):
        {{completion}}
    p=0
    for j in range(i-1,-1,-1):
        p+=a[j]-p%a[j]
        c+=p//a[j]
    m=min(m,c)

print(m)


","p+=a[j]-p%a[j]
        c+=p//a[j]","p+=a[j]-p%a[j]
         c+=p//a[j]
    m=min(m,c)

print(m)










































"
"

n=int(input())


a=list(map(int,input().split()))
b=[int(0) for _ in range(n)]
m=1e18
for i in range(n):
    c=0
    p=0
    for j in range(i+1,len(b)):
        p+=a[j]-p%a[j]
        c+=p//a[j]
    p=0
    for j in range(i-1,-1,-1):
        {{completion}}
    m=min(m,c)

print(m)


","p+=a[j]-p%a[j]
        c+=p//a[j]","p+=a[j]-p%a[j]
         c+=p//a[j]
    m=min(m,c)

print(m)










































"
"t=lambda:map(int,input().split())
for _ in range(int(input())):{{completion}}","n,m=t();a=[*t()];print(""YNEOS""[sum(a)+max(a)-min(a)+n>m::2])","
    n,m=t()
    a=t()
    if n>m:
        print(""NO"")
    else:
        for i in range(n):
            if a[i]>m:
                print(""NO"")
                break
        else:
            print(""YES"")

















































"
"for _t in range(int(input())):
	n,m = map(int, input().split(' ')) # numbers w/ ws
	a = sorted(map(int, input().split(' ')))

	tot = 0
	dis = 0
	p_i = a[-1]
	for i in a:
		tot += 2*i+1
		if p_i < i:
			dis += p_i
		else:
			{{completion}}
		p_i = i

	if tot-dis <= m:
		print(""YES"")
	else:
		print(""NO"")",dis += i,"dis += i
		p_i = i

	if tot-dis <= m:
		print(""YES"")
	else:
		print(""NO"")
</s>"
"
import sys


def solve():
    {{completion}}


for _ in range(int(input())):
    solve()
","n, m = map(int, input().split())
    num = list(map(int , input().split())) 
    num.sort()
    s = sum(num[1:]) + num[-1] + n
    print(""YES"" if s <= m else ""NO"")","n, m = map(int, input().split())
     a = list(map(int, input().split()))
     if n > m:
         print(""NO"")
         return
     if n == 1:
         print(""YES"")
         return
     if n == 2:
         if a[0] + a[1] <= m:
             print(""YES"")
         else:
             print(""NO"")
         return
     if n == 3:
         if a"
"
import sys


def solve():
    n, m = map(int, input().split())
    num = list(map(int , input().split())) 
    num.sort()
    s = sum(num[1:]) + num[-1] + n
    print(""YES"" if s <= m else ""NO"")


for _ in range(int(input())):
    {{completion}}
",solve(),"solve()






























































"
"import sys
for t in range(int(sys.stdin.readline())):
    n,m = map(int, sys.stdin.readline().strip().split())
    a = list(map(int, sys.stdin.readline().strip().split()))
    if sum(a)-min(a)+max(a) + n <= m:print('yes')
    else:{{completion}}",print('no'),"print('no')
</s>"
"x = lambda: map(int,input().split())
t,= x()
for _ in [1]*t:
    {{completion}}","p,n = x()
    a = [*x()]
    s = sum(a) + (p-1) - min(a)
    print(""YNEOS""[n-1-s<max(a)::2])","n,m = x()
     a = x()
     if n>m:
         print(""NO"")
     else:
         c = [0]*m
         for i in range(n):
             c[a[i]%m] += 1
             c[(a[i]+1)%m] += 1
             c[(a[i]-1)%m] += 1
         if sum(c)==m:
             print(""YES"")
         else:
             print("""
"def Dist():
    {{completion}}


num_iter = int(input())
for _ in range(num_iter):
    Dist()
    
    ","num_nm = input().split()
    m = int(num_nm[1])
    n = int(num_nm[0])
    
    a = input().split()
    a = list(map(int, a))
    
    wish = n + sum(a) - min(a) + max(a) 
    print(""NO"" if wish >m else ""YES"")","
    num_test = int(input())
    for _ in range(num_test):
        n, m = map(int, input().split())
        a = list(map(int, input().split()))
        
        if n > m:
            print(""NO"")
            continue
        
        if n == 1:
            print(""YES"")
            continue
        
        if n == 2:
            if a[0] == 0 and a[1] == 0:"
"def Dist():
    num_nm = input().split()
    m = int(num_nm[1])
    n = int(num_nm[0])
    
    a = input().split()
    a = list(map(int, a))
    
    wish = n + sum(a) - min(a) + max(a) 
    print(""NO"" if wish >m else ""YES"")


num_iter = int(input())
for _ in range(num_iter):
    {{completion}}
    
    ",Dist(),"Dist()
     print()
</s>"
"for T in range (int(input())) :
    n,m = map(int, input().strip().split())
    a = sorted(list(map(int,input().strip().split())),reverse=True)
    m -= 2*a[0] + 1
    cont = 0
    for i in range(1,n) :
        if m <= 0 : {{completion}}
        m -= a[i] + 1
        cont +=1

    if cont == n-1 : print('YES')
    else : print ('NO')
",break,"
            print('NO')
            break
        m -= a[i] + 1
        cont +=1

    if cont == n-1 : print('YES')
    else : print ('NO')
</s>"
"I=lambda:[*map(int,input().split())]
t,=I()
while t:{{completion}}","t-=1;n,m=I();a=sorted(I());print('YNEOS'[sum(max(a[i-1],a[i])for i in range(n))+n>m::2])","
    n,m=I()
    a=I()
    if n>m:
        print('NO')
    else:
        c=0
        for i in range(n):
            if a[i]>m:
                c=1
                break
        if c==1:
            print('NO')
        else:
            print('YES')
    t-=1
</s>"
"for i in range(int(input())):
	n,m=map(int,input().split())
	a=list(map(int,input().split()))
	if n+sum(a)+max(a)-min(a)>m:
		print(""no"")
	else:
		{{completion}}","print(""yes"")","print(""yes"")



























































































































"
"import sys
input = sys.stdin.readline

n = int(input())
ans = []
if n <= 2:
    k = 1
    ans.append("" "".join(map(str, (1, 1))))
elif n == 3:
    k = 2
    ans.append("" "".join(map(str, (1, 1))))
    ans.append("" "".join(map(str, (1, 2))))
else:
    for i in range(100000, -1, -1):
        if 3 * i + 2 <= n:
            {{completion}}
    z = 1
    for i in range(x):
        ans.append("" "".join(map(str, (z + x - i - 1, z + i))))
    z += x
    x += 1
    for i in range(x):
        ans.append("" "".join(map(str, (z + x - i - 1, z + i))))
    z += x
    for i in range((n - 2) % 3):
        ans.append("" "".join(map(str, (z + (n - 2) % 3 - i - 1, z + i))))
    k = len(ans)
print(k)
sys.stdout.write(""\n"".join(ans))","x = i
            break","k = i
             break
    for i in range(k):
        ans.append("" "".join(map(str, (i + 1, 1))))
    for i in range(k):
        ans.append("" "".join(map(str, (k, i + 1))))
    for i in range(k):
        ans.append("" "".join(map(str, (k - i, k - i))))
    for i in range(k):
        ans.append("" "".join(map(str"
"import sys
input = sys.stdin.readline

n = int(input())

o1 = [0] * (n * n)
o2 = [0] * (n * n)
for i in range(n):
    curr = (list(map(int, input().split())))

    for j in range(n):
        {{completion}}
        

row_count = [0] * n
col_count = [0] * n

ct = 0

for u in range(n * n):
    i = o1[u]
    j = o2[u]

    ct += row_count[i] * col_count[j]

    row_count[i] += 1
    col_count[j] += 1


n2 = (n * n - n)//2

ct -= n2 * n2

print(n2 * n2 - ct)
","o1[curr[j] - 1] = i
        o2[curr[j] - 1] = j","o1[i * n + j] = curr[j]
         o2[i * n + j] = i * n + j

row_count = [0] * n
col_count = [0] * n

ct = 0

for u in range(n * n):
    i = o1[u]
    j = o2[u]

    ct += row_count[i] * col_count[j]

    row_count[i"
"import sys
import random

input = sys.stdin.buffer.readline
read = sys.stdin.buffer.read

N = int(input())
As = [list(map(int, input().split())) for _ in range(N)]

# N = 1500
# As = list(range(1, N ** 2 + 1))
# random.shuffle(As)
# As = [As[i * N:(i + 1) * N] for i in range(N)]

ijs = [0] * (N ** 2)
for i in range(N):
    for j in range(N):
        {{completion}}

answer = 0
row_sum = [0] * N
col_sum = [0] * N
for i, j in ijs:
    l_row = row_sum[i]
    g_row = N - 1 - row_sum[i]
    l_col = col_sum[j]
    g_col = N - 1 - col_sum[j]
    answer += l_col * g_row + g_col * l_row
    row_sum[i] += 1
    col_sum[j] += 1

assert answer % 2 == 0
print(answer // 2)
","ijs[As[i][j] - 1] = (i, j)","ijs[i * N + j] = (i, j)

answer = 0
row_sum = [0] * N
col_sum = [0] * N
for i, j in ijs:
    l_row = row_sum[i]
    g_row = N - 1 - row_sum[i]
    l_col = col_sum[j]
    g_col = N - 1 - col_sum[j]
    answer += l_col * g_row + g_col * l_row
"
"import sys
import bisect

input = sys.stdin.buffer.readline
read = sys.stdin.buffer.read

N, V = map(int, input().split())
Ts = list(map(int, input().split()))
As = list(map(int, input().split()))

points = []
for T, A in zip(Ts, As):
    B = T * V
    x = B - A
    y = B + A
    if x < 0 or y < 0:
        continue
    points.append((x, y))

points.sort()
# print(points)

lis = []
for _, w in points:
    index = bisect.bisect_right(lis, w)
    if index < len(lis):
        lis[index] = w
    else:
        {{completion}}

print(len(lis))

",lis.append(w),"lis.append(w)

print(len(lis))
</s>"
