eval_prompt,ground_truth,model_output
"from itertools import islice, chain
from sys import stdin

MAX_RADIUS = 20

lines = iter(stdin.readlines()[1:])

for line in lines:
    n = int(line)
    circular_wall, straight_wall = ([[False] * 360 for _ in range(MAX_RADIUS)] for _ in range(2))
    for shape, *params in map(str.split, islice(lines, n)):
        params = map(int, params)
        if shape == 'C':
            r, theta_1, theta_2 = params
            r -= 1
            theta_range = range(theta_1, theta_2) if theta_1 <= theta_2 \
                else chain(range(theta_1, 360), range(0, theta_2))
            for theta in theta_range:
                circular_wall[r][theta] = True
        else:
            assert shape == 'S'
            r1, r2, theta = params
            r1 -= 1
            r2 -= 1
            for r in range(r1, r2):
                {{completion}}

    queue = [(0, i) for i, inner_wall in enumerate(circular_wall[0]) if not inner_wall]
    seen = set(queue)
    while queue:
        row, col = queue.pop()
        # print(row, col)
        neighbors = []
        if row >= 1 and not circular_wall[row][col]:
            neighbors.append((row - 1, col))
        right_col = (col + 1) % 360
        if not straight_wall[row][right_col]:
            neighbors.append((row, right_col))
        if not straight_wall[row][col]:
            neighbors.append((row, (col - 1) % 360))
        next_row = row + 1
        if not circular_wall[next_row][col]:
            if next_row == MAX_RADIUS - 1:
                print('YES')
                break
            neighbors.append((next_row, col))

        for neighbor in neighbors:
            if neighbor in seen:
                continue
            queue.append(neighbor)
            seen.add(neighbor)
    else:  # no break
        print('NO')
",straight_wall[r][theta] = True,"queue.append((next_row, col))"
"from itertools import chain
from sys import stdin

(n, m), population, shops = [[int(x) for x in line.split()] for line in stdin.readlines()]
shops.sort()
shops = chain([float('-inf')], (v / 100 for v in shops), [float('inf')])

shop_left, shop_right = next(shops), next(shops)
hut_left_idx = max_score = score = 0
for hut_right_idx, hut_right_score in enumerate(population):
    score += hut_right_score
    # print(f'{score=}')
    while shop_right <= hut_right_idx:
        {{completion}}
    # print(f'{hut_right_idx=} {shop_left=} {shop_right=}')
    shop_delta = shop_right - shop_left
    while shop_left >= hut_left_idx or 2 * (hut_right_idx - hut_left_idx) >= shop_delta:
        score -= population[hut_left_idx]
        hut_left_idx += 1
    # print(f'{score=} {hut_left_idx=} {hut_right_idx=} {shop_delta=}')
    if score > max_score:
        max_score = score
print(max_score)
","shop_left, shop_right = shop_right, next(shops)","score -= population[hut_left_idx]
        hut_left_idx += 1"
"from itertools import chain
from sys import stdin

(n, m), population, shops = [[int(x) for x in line.split()] for line in stdin.readlines()]
shops.sort()
shops = chain([float('-inf')], (v / 100 for v in shops), [float('inf')])

shop_left, shop_right = next(shops), next(shops)
hut_left_idx = max_score = score = 0
for hut_right_idx, hut_right_score in enumerate(population):
    score += hut_right_score
    # print(f'{score=}')
    while shop_right <= hut_right_idx:
        shop_left, shop_right = shop_right, next(shops)
    # print(f'{hut_right_idx=} {shop_left=} {shop_right=}')
    shop_delta = shop_right - shop_left
    while shop_left >= hut_left_idx or 2 * (hut_right_idx - hut_left_idx) >= shop_delta:
        {{completion}}
    # print(f'{score=} {hut_left_idx=} {hut_right_idx=} {shop_delta=}')
    if score > max_score:
        max_score = score
print(max_score)
","score -= population[hut_left_idx]
        hut_left_idx += 1","shop_left, shop_right = shop_right, next(shops)"
"n,m=map(int,input().split())
p=list(map(int,input().split()))
x=sorted(list(map(int,input().split())))
s=sum(p[:-(-(x[0])//100)])
for i in range(len(x)-1):
    if x[i]//100+1>=n:
       {{completion}}
    num=int(((x[i+1]-x[i])/2)//(100)+1)
    l=x[i]//100+1
    r=-(-(x[i+1])//100)
    r=min(r,n)
    prefs=0
    if l+num<=r:
        prefs=sum(p[l:l+num])
        s=max(s,prefs)
    while l+num<r:
        prefs-=p[l]
        prefs+=p[l+num] if l+num<n else 0
        s=max(s,prefs)
        l+=1
s=max(s,sum(p[x[-1]//100+1:]))
print(s)",break,"prefs=sum(p[l:l+num])
        s=max(s,prefs)"
"n,m=map(int,input().split())
p=list(map(int,input().split()))
x=sorted(list(map(int,input().split())))
s=sum(p[:-(-(x[0])//100)])
for i in range(len(x)-1):
    if x[i]//100+1>=n:
       break
    num=int(((x[i+1]-x[i])/2)//(100)+1)
    l=x[i]//100+1
    r=-(-(x[i+1])//100)
    r=min(r,n)
    prefs=0
    if l+num<=r:
        {{completion}}
    while l+num<r:
        prefs-=p[l]
        prefs+=p[l+num] if l+num<n else 0
        s=max(s,prefs)
        l+=1
s=max(s,sum(p[x[-1]//100+1:]))
print(s)","prefs=sum(p[l:l+num])
        s=max(s,prefs)",break
"N, M = [int(x) for x in input().split()]
hut = [int(x) for x in input().split()]
shop = [int(x) for x in input().split()]
shop = sorted([-1e9] + shop + [1e9])
events = []
j = 0
for i in range(N):
  while shop[j] < 100*i:
    {{completion}}
  if shop[j] != 100 * i:
    d = min(100*i - shop[j-1], shop[j] - 100*i)
    events.append((100*i-d, hut[i]))
    events.append((100*i+d, -hut[i]))
events.sort()
cont = 0
max = 0
for a in events:
    cont += a[1]
    if cont > max:
        max = cont
print(max)
",j += 1,"d = min(100*i - shop[j-1], shop[j] - 100*i)
    events.append((100*i-d, hut[i]))
    events.append((100*i+d, -hut[i]))"
"N, M = [int(x) for x in input().split()]
hut = [int(x) for x in input().split()]
shop = [int(x) for x in input().split()]
shop = sorted([-1e9] + shop + [1e9])
events = []
j = 0
for i in range(N):
  while shop[j] < 100*i:
    j += 1
  if shop[j] != 100 * i:
    {{completion}}
events.sort()
cont = 0
max = 0
for a in events:
    cont += a[1]
    if cont > max:
        max = cont
print(max)
","d = min(100*i - shop[j-1], shop[j] - 100*i)
    events.append((100*i-d, hut[i]))
    events.append((100*i+d, -hut[i]))",j += 1
"from math import sqrt, floor
from sys import stdin

data = [int(x) for x in stdin.read().split()[1:]]
res = []
for w, l in zip(data[::2], data[1::2]):
    half_perimeter = w + l - 2
    solutions = {1, 2}
    for i in range(2, floor(sqrt(half_perimeter)) + 1):
        div, mod_i = divmod(half_perimeter, i)
        if mod_i != 0:
            continue
        for a in [i, div]:
            mod_a = w % a
            if mod_a <= 2:
                {{completion}}
    res.append(f""{len(solutions)} {' '.join(map(str, sorted(solutions)))}"")
print('\n'.join(res))
","assert (l - 2 + mod_a) % a == 0
                solutions.add(a)","if mod_a <= 2:
        solutions.add(a)"
"t = int(input())
for _ in range(t):
    a, b, c, d = [int(i) for i in input().split()]
    s = input()
    if s.count('A') != a+c+d:
        print(""NO"")
        continue
    ult = 'X'
    k = 0
    z = []
    for x in s:
        if x == ult:
            z.append((k, ult))
            k = 1
        else:
            ult = x
            k += 1
    z.append((k, ult))
    r = 0
    z.sort()
    for k,v in z:
        if k % 2 == 0:
            if v == 'A' and d >= k//2:
                d -= k//2
            elif v == 'B' and c >= k//2:
                {{completion}}
            else:
                r += k//2 - 1
        else:
            r += k//2
    print(""YES"" if r >= c+d else ""NO"")",c -= k//2,r += k//2 - 1
"t = int(input())
for _ in range(t):
    a, b, c, d = [int(i) for i in input().split()]
    s = input()
    if s.count('A') != a+c+d:
        print(""NO"")
        continue
    ult = 'X'
    k = 0
    z = []
    for x in s:
        if x == ult:
            z.append((k, ult))
            k = 1
        else:
            ult = x
            k += 1
    z.append((k, ult))
    r = 0
    z.sort()
    for k,v in z:
        if k % 2 == 0:
            if v == 'A' and d >= k//2:
                d -= k//2
            elif v == 'B' and c >= k//2:
                c -= k//2
            else:
                {{completion}}
        else:
            r += k//2
    print(""YES"" if r >= c+d else ""NO"")",r += k//2 - 1,r += k//2 - 1
"def canmake(s,a,b,c,d):
    anum = s.count('A')
    bnum = s.count('B')

    cnum = s.count('AB')
    dnum = s.count('BA')

    if cnum < c or dnum < d or anum != a + c + d or bnum != b + c + d:
        return False

    n=len(s)

    ans=0

    abls=[]
    bals=[]
    l=0
    while l<n:
        while l<n-1 and  s[l]==s[l+1]:
            l+=1

        r=l
        while r<n-1 and s[r]!=s[r+1]:
            r+=1

        if s[l]== s[r]=='B':
            ans+=(r-l+1)//2
        if s[l]==s[r]=='A':
            ans+=(r-l+1)//2

        if s[l]=='A' and s[r]=='B':
            abls.append((r-l+1)//2)

        if s[l]=='B' and s[r]=='A':
            bals.append((r-l+1)//2)


        l=r+1
    abls.sort()
    bals.sort()

    for i in abls:
        if i<=c:
            c-=i
        else:

            {{completion}}

    for i in bals:
        if i<=d:
            d-=i
        else:

            c-=i-d-1
            d = 0



    return (c+d)<=ans


t=int(input())

for _ in range(t):
    a,b,c,d=[int(x) for x  in input().split()]
    s=input()
    res=canmake(s,a,b,c,d)
    if res:
        print('YES')
    else:
        print('NO')","d-=i-c-1
            c = 0","c-=i-d-1
            d = 0"
"def canmake(s,a,b,c,d):
    anum = s.count('A')
    bnum = s.count('B')

    cnum = s.count('AB')
    dnum = s.count('BA')

    if cnum < c or dnum < d or anum != a + c + d or bnum != b + c + d:
        return False

    n=len(s)

    ans=0

    abls=[]
    bals=[]
    l=0
    while l<n:
        while l<n-1 and  s[l]==s[l+1]:
            l+=1

        r=l
        while r<n-1 and s[r]!=s[r+1]:
            r+=1

        if s[l]== s[r]=='B':
            ans+=(r-l+1)//2
        if s[l]==s[r]=='A':
            ans+=(r-l+1)//2

        if s[l]=='A' and s[r]=='B':
            abls.append((r-l+1)//2)

        if s[l]=='B' and s[r]=='A':
            bals.append((r-l+1)//2)


        l=r+1
    abls.sort()
    bals.sort()

    for i in abls:
        if i<=c:
            c-=i
        else:

            d-=i-c-1
            c = 0

    for i in bals:
        if i<=d:
            d-=i
        else:

            {{completion}}



    return (c+d)<=ans


t=int(input())

for _ in range(t):
    a,b,c,d=[int(x) for x  in input().split()]
    s=input()
    res=canmake(s,a,b,c,d)
    if res:
        print('YES')
    else:
        print('NO')","c-=i-d-1
            d = 0","c-=i-d-1
            d = 0"
"for _ in range(int(input())):
    a,b,ab,ba=map(int,input().split());s=input()
    if s.count('A')!=a+ab+ba:print('NO');continue
    stack=[[1,s[0]]]
    for i in range(1,len(s)):
        if stack[-1][1]!=s[i]:
            x=stack.pop()
            stack.append([x[0]+1,s[i]])
        else: stack.append([1,s[i]])
    stack.sort();trash=0
    for val,ele in stack:
        if not val%2:
            if ele=='A' and ba>=val//2:ba-=(val//2)
            elif ele=='B' and ab>=val//2:{{completion}}
            else:trash+=(val//2-1)
        else:
            trash+=(val//2)
    print('YES' if trash>=ab+ba else 'NO')",ab-=(val//2),trash+=(val//2-1)
"for _ in range(int(input())):
    a,b,ab,ba=map(int,input().split());s=input()
    if s.count('A')!=a+ab+ba:print('NO');continue
    stack=[[1,s[0]]]
    for i in range(1,len(s)):
        if stack[-1][1]!=s[i]:
            x=stack.pop()
            stack.append([x[0]+1,s[i]])
        else: stack.append([1,s[i]])
    stack.sort();trash=0
    for val,ele in stack:
        if not val%2:
            if ele=='A' and ba>=val//2:ba-=(val//2)
            elif ele=='B' and ab>=val//2:ab-=(val//2)
            else:{{completion}}
        else:
            trash+=(val//2)
    print('YES' if trash>=ab+ba else 'NO')",trash+=(val//2-1),ab-=(val//2)
"import sys,os,io
# input = io.BytesIO(os.read(0, os.fstat(0).st_size)).readline
input = sys.stdin.readline

for _ in range (int(input())):
    c = [int(i) for i in input().split()]
    s = list(input().strip())
    if s.count('A') != c[0] + c[2] + c[3] or s.count('B') != c[1] + c[2] + c[3]:
        print(""NO"")
        continue
    n = len(s)
    a = [[s[0]]]
    for i in range (1,n):
        if s[i]==s[i-1]:
            a.append([s[i]])
        else:
            a[-1].append(s[i])
    extra = 0
    for i in a:
        if len(i)%2:
            c[ord(i[0]) - ord('A')] -= 1
            extra += len(i)//2
    
    a.sort(key = lambda x: len(x))
    
    for i in a:
        if len(i)%2==0:
            cnt = len(i)//2
            if cnt <= c[2 + ord(i[0])-ord('A')]:
                c[2 + ord(i[0]) - ord('A')]-=cnt
            else:
                {{completion}}              
    if min(c)<0 or extra < c[2]+c[3]:
        print(""NO"")
    else:
        print(""YES"")",extra += cnt - 1,extra -= 1
"import sys
import math

def do_test():

    a,b,ab,ba = map(int, input().split())
    S = input().strip()
    n = len(S)
    
    ac = 0
    for i in S:
        if i == 'A':
            ac += 1

    if (ac != a + ab + ba):
        return ""NO""

    

    a_parts = []
    b_parts = []
    ab_total = 0

    l = 0
    f = -1
    p = S[0]
    S = S + S[n-1]
    
    for i in S:
        
        if i == p:
            
            if l > 1:
                if l % 2 == 1:
                    ab_total += l // 2
                elif f == 'A':
                    {{completion}}
                else:
                    b_parts.append(l // 2)
                
            l = 1
            f = i
        else:
            l += 1

        p = i

    a_parts.sort()
    b_parts.sort()
    
    for i in a_parts:
        k = i
        if ab >= k:
            ab -= k
        else:
            k -= ab
            ab = 0
            if ba > 0:
                ba -= k-1

    for i in b_parts:
        k = i
        if ba >= k:
            ba -= k
        else:
            k -= ba
            ba = 0
            if ab > 0:
                ab -= k-1

    if ab + ba > ab_total:
        return ""NO""

    return ""YES""               
                

    
    

input = sys.stdin.readline
t = int(input())
for _test_ in range(t):
    print(do_test())

    
    
        
    
    
    
    
    
        
    

    
",a_parts.append(l // 2),b_parts.append(l // 2)
"import sys
import math

def do_test():

    a,b,ab,ba = map(int, input().split())
    S = input().strip()
    n = len(S)
    
    ac = 0
    for i in S:
        if i == 'A':
            ac += 1

    if (ac != a + ab + ba):
        return ""NO""

    

    a_parts = []
    b_parts = []
    ab_total = 0

    l = 0
    f = -1
    p = S[0]
    S = S + S[n-1]
    
    for i in S:
        
        if i == p:
            
            if l > 1:
                if l % 2 == 1:
                    ab_total += l // 2
                elif f == 'A':
                    a_parts.append(l // 2)
                else:
                    {{completion}}
                
            l = 1
            f = i
        else:
            l += 1

        p = i

    a_parts.sort()
    b_parts.sort()
    
    for i in a_parts:
        k = i
        if ab >= k:
            ab -= k
        else:
            k -= ab
            ab = 0
            if ba > 0:
                ba -= k-1

    for i in b_parts:
        k = i
        if ba >= k:
            ba -= k
        else:
            k -= ba
            ba = 0
            if ab > 0:
                ab -= k-1

    if ab + ba > ab_total:
        return ""NO""

    return ""YES""               
                

    
    

input = sys.stdin.readline
t = int(input())
for _test_ in range(t):
    print(do_test())

    
    
        
    
    
    
    
    
        
    

    
",b_parts.append(l // 2),a_parts.append(l // 2)
