eval_prompt,ground_truth,model_output
"# import io,os
# read = io.BytesIO(os.read(0, os.fstat(0).st_size))
# I = lambda: [*map(int, read.readline().split())]

import sys
I=lambda:[*map(int,sys.stdin.readline().split())]

M = 10 ** 9 + 7

n, k = I()

binomk = [0] * k
binomk.append(1)
for i in range(k + 1, n + 1):
	binomk.append(binomk[-1] * i * pow(i - k, M - 2, M) % M)
neighbors = [[] for i in range(n)]
for i in range(n - 1):
	a, b = I()
	a -= 1
	b -= 1
	neighbors[a].append(b)
	neighbors[b].append(a)
parents = [None] + [-1] * (n - 1)
children = [[] for i in range(n)]
layer = [0]
while layer:
	newlayer = []
	for guy in layer:
		for {{completion}}
			if boi != parents[guy]:
				children[guy].append(boi)
				parents[boi] = guy
				newlayer.append(boi)
	layer = newlayer
size = [0] * n
q = []
for i in range(n):
	if len(children[i]) == 0:
		q.append(i)
qind = 0
left = [len(children[i]) for i in range(n)]
while qind < len(q):
	v = q[qind]
	tot = 1
	for guy in children[v]:
		tot += size[guy]
	size[v] = tot
	if parents[v] is None:
		break
	left[parents[v]] -= 1
	if left[parents[v]] == 0:
		q.append(parents[v])
	qind += 1

answer = 0
for i in range(n):
	things = []
	for guy in children[i]:
		things.append(size[guy])
	if i != 0:
		things.append(n - 1 - sum(things))
	bins = [binomk[i] for i in things]
	ss = sum(bins) % M
	for guy in things:
		answer = (answer + (n - guy) * guy * binomk[n - guy]) % M
		answer = (answer - (n - guy) * guy * (ss - binomk[guy])) % M
	answer = (answer + n * binomk[n]) % M
	answer = (answer - ss * n) % M
print(answer)
",boi in neighbors[guy]:,boi!= parents[guy]:
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N = nextInt()
    A = getIntArray(N)

    if N % 2 == 0:
        a1 = [A[i] for i in range(0, N, 2)]
        a2 = [A[i] for i in range(1, N, 2)]

        i1, i2 = a1.index(min(a1)), a2.index(min(a2))
        m1 = min(a1) * len(a1) + i1
        m2 = min(a2) * len(a2) + i2

        print(""Mike"" if m1 > m2 else ""Joe"")
    else:
        print(""Mike"")

    pass


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for {{completion}}
        solve(tc + 1)
    assert not tokens",tc in range(testcaseCount):,i == 0:
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N, M = nextInt(), nextInt()
    A = [getIntArray(M) for i in range(N)]

    def get(sum):
        return sum + N + M

    B = [[0] * M for i in range(N)]
    B[0][0] |= 1 << get(A[0][0])

    for i in range(N):
        for j in range(M):
            if {{completion}} continue
            if i: B[i][j] |= B[i - 1][j]
            if j: B[i][j] |= B[i][j - 1]
            if A[i][j] > 0: B[i][j] <<= 1
            else: B[i][j] >>= 1
        if i: B[i - 1] = None

    print(""YES"" if B[-1][-1] & (1 << get(0)) else ""NO"")

    pass


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens",i == 0 and j == 0:,i == 0 and j == 0:
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N, M = nextInt(), nextInt()
    A = [getIntArray(M) for i in range(N)]

    def get(sum):
        return sum + N + M

    B = [[0] * M for i in range(N)]
    B[0][0] |= 1 << get(A[0][0])

    for i in range(N):
        for j in range(M):
            if i == 0 and j == 0: continue
            if {{completion}} B[i][j] |= B[i - 1][j]
            if j: B[i][j] |= B[i][j - 1]
            if A[i][j] > 0: B[i][j] <<= 1
            else: B[i][j] >>= 1
        if i: B[i - 1] = None

    print(""YES"" if B[-1][-1] & (1 << get(0)) else ""NO"")

    pass


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens",i:,i:
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N, M = nextInt(), nextInt()
    A = [getIntArray(M) for _ in range(N)]

    if N < M:
        A = [list(i) for i in zip(*A)]
        N, M = M, N

    def get(sum):
        return sum + N + M

    B = [[0] * M for i in range(N)]
    B[0][0] |= 1 << get(A[0][0])

    for i in range(N):
        for j in range(M):
            if {{completion}} continue
            if i: B[i][j] |= B[i - 1][j]
            if j: B[i][j] |= B[i][j - 1]
            if A[i][j] > 0: B[i][j] <<= 1
            else: B[i][j] >>= 1
        if i: B[i - 1] = None

    print(""YES"" if B[-1][-1] & (1 << get(0)) else ""NO"")

    pass


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens",i == 0 and j == 0:,i == 0 and j == 0:
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N, M = nextInt(), nextInt()
    A = [getIntArray(M) for _ in range(N)]

    if N < M:
        A = [list(i) for i in zip(*A)]
        N, M = M, N

    def get(sum):
        return sum + N + M

    B = [[0] * M for i in range(N)]
    B[0][0] |= 1 << get(A[0][0])

    for i in range(N):
        for j in range(M):
            if i == 0 and j == 0: continue
            if {{completion}} B[i][j] |= B[i - 1][j]
            if j: B[i][j] |= B[i][j - 1]
            if A[i][j] > 0: B[i][j] <<= 1
            else: B[i][j] >>= 1
        if i: B[i - 1] = None

    print(""YES"" if B[-1][-1] & (1 << get(0)) else ""NO"")

    pass


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens",i:,i == 0 and j == 0:
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N, M = nextInt(), nextInt()
    A = [getIntArray(M) for i in range(N)]

    if N > M:
        A = [list(i) for i in zip(*A)]
        N, M = M, N

    def get(sum):
        return sum + N + M

    B = [[0] * M for i in range(N)]
    B[0][0] |= 1 << get(A[0][0])

    for i in range(N):
        for j in range(M):
            if {{completion}} continue
            if i: B[i][j] |= B[i - 1][j]
            if j: B[i][j] |= B[i][j - 1]
            if A[i][j] > 0: B[i][j] <<= 1
            else: B[i][j] >>= 1
        if i: B[i - 1] = None

    print(""YES"" if B[-1][-1] & (1 << get(0)) else ""NO"")

    pass


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens",i == 0 and j == 0:,i == 0 and j == 0:
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N, M = nextInt(), nextInt()
    A = [getIntArray(M) for i in range(N)]

    if N > M:
        A = [list(i) for i in zip(*A)]
        N, M = M, N

    def get(sum):
        return sum + N + M

    B = [[0] * M for i in range(N)]
    B[0][0] |= 1 << get(A[0][0])

    for i in range(N):
        for j in range(M):
            if i == 0 and j == 0: continue
            if {{completion}} B[i][j] |= B[i - 1][j]
            if j: B[i][j] |= B[i][j - 1]
            if A[i][j] > 0: B[i][j] <<= 1
            else: B[i][j] >>= 1
        if i: B[i - 1] = None

    print(""YES"" if B[-1][-1] & (1 << get(0)) else ""NO"")

    pass


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens",i:,i == 0 and j == 0:
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N, M = nextInt(), nextInt()
    A = [getIntArray(M) for i in range(N)]

    X = Y = 0
    for i in range(N):
        for j in range(M):
            if {{completion}}
                X, Y = i, j

    height = max(N - X, X + 1)
    width = max(M - Y, Y + 1)
    print(height * width)

    pass


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens",A[i][j] > A[X][Y]:,i == 0 and j == 0:
"import sys


def _input_iter():
    for line in sys.stdin:
        for part in line.strip().split(' '):
            stripped = part.strip()
            if {{completion}}
                yield stripped


def read_int():
    return int(next(stream))


def read_str():
    return next(stream)


def get_ans(a, b):
    if len(a) < len(b):
        return False
    if len(a) == len(b):
        return a == b

    if len(b) == 1:
        return b in a

    if a[-len(b) + 1:] != b[1:]:
        return False

    return b[0] in a[:len(a) - len(b) + 1]


def run():
    read_int(), read_int()
    a, b = read_str(), read_str()
    print('YES' if get_ans(a, b) else 'NO')


stream = _input_iter()


def main():
    t = read_int()
    for _ in range(t):
        run()


if __name__ == '__main__':
    main()
",stripped:,a[-len(b) + 1:]!= b[1:]:
"R=lambda:map(int,input().split());G=range;t,=R()
for {{completion}}
  n,m=R();s=[sum(i*v for i,v in enumerate(R()))for _ in G(n)]
  mx=max(s);print(s.index(mx)+1,mx-min(s))",_ in G(t):,"mx, mn = max(s), min(s)"
"for _ in range(int(input())):
	n, m = map(int, input().split())

	vals = []
	for _ in range(n):
		count = 0
		for {{completion}}
			count += a*b
		vals.append(count)


	c = vals.index(max(vals))
	print(c + 1, vals[c] - vals[c-1])","a, b in enumerate(map(int, input().split())):",a>b:
"case=int(input())
for i in range(case):
  n,m = (int(v) for v in input().split())
  tmp=0
  for j in range(n):
    list1 = [int(v) for v in input().split()]
    value = 0
    for k in range(m):
      value += list1[k]*(k+1)
    if j==0:
      tmp = value
    else:
      if value > tmp:
        print(str(j+1)+"" ""+str(value-tmp))
      elif {{completion}}
        print(""1 ""+str(tmp-value))
        tmp = value
      else:
        pass",value < tmp:,"if tmp > value:
  print(""1 ""+str(tmp-value))
elif tmp < value:
  print(str(j+1)+"" ""+str(value-tmp))
else:
  pass"
"input = __import__('sys').stdin.readline


def solve():
    n, m = map(int, input().split())

    mx = (0, -1)
    mn = (10**18, -1)
    for i in range(n):
        current, total = 0, 0
        for {{completion}}
            current += x
            total += current
        
        mx = max(mx, (total, i))
        mn = min(mn, (total, i))
    
    print(mn[1]+1, mx[0] - mn[0])


for _ in range(int(input())):
    solve()","x in map(int, input().split()):",a>b[mm]:
