eval_prompt,ground_truth,model_output
"t = int(input())
for i in range(t):
    n = int(input())
    s = [int(x) for x in input().split(' ')]
    s.append('A')
    f = 0
    p = s[0]
    c = 0
    for x in range(n+1):
        if s[x] == p:
            s[x] = str(x)
            c+=1
        else:
            if {{completion}}:
                s = -1
                break
            else:
                s[f] = str(x)
                f = x
                p = s[x]
                c = 1
    if s != -1:
        s.pop()
        print(' '.join(s))
    else:
        print(s)
",c == 1,"c==1:
                s.append(str(x))
                f = x
                p = s[x]
                c = 0
            elif c>1:
                s[f] = str(x)
                f = x
                p = s[x]
                c = 1
    if s != -1:
        s.pop()
        print(' '.join(s))
    else:
        print(s)
""""""
<|/ a dscore=0 |>
<| a tags=python,algorithm |>
<code>
t = int(input())
for i in range(t):
    n = int(input())
    s = [int(x) for x in input().split(' ')]
    s.append('A')
    f = 0
    p = s[0]
    c = 0
    for x in range(n+1):
        if "
"import sys
input=sys.stdin.readline
for _ in range(int(input())):
    n=int(input())
    x=tuple(map(int,input().split()))
    if n==1:
        print(-1)
        continue
    ans=[-1]*n
    extra=[]
    visited=[False]*n
    for i in range(n-1,-1,-1):
        if i!=0 and x[i]==x[i-1]:
            ans[i]=i
            visited[i-1]=True
            if not visited[i]:
                extra.append(i+1)
        else:
            if {{completion}}:
                ans[i]=extra.pop()
            else:
                print(-1)
                break
    else:
        print(*ans)
",extra,"visited[i] and i!=n-1:
                ans[i]=extra.pop()
            else:
                print(-1)
                break
    else:
        print(*ans)
<|/ a dscore=0 |>
<| a dscore=0 |>
<code>
import sys
input=sys.stdin.readline
for _ in range(int(input())):
    n=int(input())
    x=tuple(map(int,input().split()))
    if n==1:
        print(-1)
        continue
    ans=[-1]*n
    extra=[]
    visited=[False]*n
    for i in range(n-1,-1,-1):
        if i!=0 and x[i]==x[i-1]:
            an"
"from sys import stdin
input = stdin.readline

I = lambda : list(map(int, input().split()))

def solve(N,A):
    dic = {}
    
    for i in range(N):
        if {{completion}}:
            dic[A[i]] = []
        dic[A[i]].append(i)

    ans = [0]*N
    for k in dic.keys():
        l = dic[k]
        if len(l) == 1:
            return [-1]
        for i in range(len(l)):
            ans[l[i]] = l[(i-1)%len(l)] + 1
    return ans
    
T = int(input())

for _ in range(T):
    N = int(input())
    A = I()
    print(*solve(N,A))",A[i] not in dic,"A[i] not in dic:
            dic[A[i]] = [i]
        elif dic[A[i]] == [i]:
            dic[A[i]].append(i)
        elif dic[A[i]] != [i] and dic[A[i]][-1] < i:
            dic[A[i]].append(i)
        elif dic[A[i]] != [i] and dic[A[i]][-1] > i:
            dic[A[i]].append(i)
        elif dic[A[i]] == [i] and dic[A[i]][-1] == i:
            dic[A[i]].append(i)
        elif dic[A[i]] == [i] and dic[A[i]][-1] != i:
            dic[A[i]].append("
"from sys import stdin
input = stdin.readline

I = lambda : list(map(int, input().split()))

def solve(N,A):
    dic = {}
    
    for i in range(N):
        if A[i] not in dic:
            dic[A[i]] = []
        dic[A[i]].append(i)

    ans = [0]*N
    for k in dic.keys():
        l = dic[k]
        if {{completion}}:
            return [-1]
        for i in range(len(l)):
            ans[l[i]] = l[(i-1)%len(l)] + 1
    return ans
    
T = int(input())

for _ in range(T):
    N = int(input())
    A = I()
    print(*solve(N,A))",len(l) == 1,l[-1] != N
"for _ in range(int(input())):
    n = int(input())
    arr = list(map(int,input().split()))
    freq = {}
    for i in arr:
        if(i in freq): freq[i] += 1
        else: freq[i] = 1
    for i in freq:
        if(freq[i] == 1): #not in pairs
            print(-1);break
    else:
        ans2 = []
        for i in freq:
            res = []
            res.append(freq[i]+len(ans2))
            for {{completion}}:
                res.append(j+len(ans2))
            ans2.extend(res)
        print(*ans2)","j in range(1,freq[i])",j in arr
"from bisect import bisect_left

cases = int(input())
for run in range(cases):
    n = int(input())
    shoes = input().split()
    for x in range(len(shoes)):
        shoes[x] = int(shoes[x])
    
    perm = []
    i = 0

    while i < len(shoes) and perm != [-1]:
        p = bisect_left(shoes,shoes[i]+1)-1
        if {{completion}}:
            perm = [-1]
        else:
            perm.append(p+1)
            perm += list(range(i+1,p+1))
            i = p+1
            
    print("" "".join([str(int) for int in perm]))
                
                
            
",p == i,"p == -1 or shoes[p] != shoes[i]:
            perm = -1
            break
        elif p == len(shoes)-1 or shoes[p+1] != shoes[i+1]"
"import sys
sys.setrecursionlimit(300000)

import faulthandler
faulthandler.enable()

n, k = map(int, input().split())
MOD = 10**9 + 7

fact = [1 for i in range(n+1)]
for i in range(2, n+1):
	fact[i] = i*fact[i-1] % MOD

inv_fact = [1 for i in range(n+1)]
inv_fact[-1] = pow(fact[-1], MOD-2, MOD)
for i in range(1, n):
	inv_fact[n-i] = (n-i+1)*inv_fact[n-i+1] % MOD

def comb(a, b):
	if a < b:
		return 0
	return fact[a]*inv_fact[b]*inv_fact[a-b] % MOD

edges = [[] for i in range(n)]
for _ in range(n-1):
	x, y = map(lambda a: int(a)-1, input().split())
	edges[x].append(y)
	edges[y].append(x)

ends = [[] for i in range(n)]

visited = [0 for i in range(n)]
totals = [1 for i in range(n)]
dfs_stack = [0]

while len(dfs_stack) > 0:
	node = dfs_stack[-1]

	if visited[node] == 1:
		visited[node] = 2

		for next_node in edges[node]:
			if visited[next_node] == 2:
				totals[node] += totals[next_node]
				ends[node].append(totals[next_node])

		ends[node].append(n-totals[node])
		dfs_stack.pop()
	else:
		visited[node] = 1

		for next_node in edges[node]:
			if {{completion}}:
				dfs_stack.append(next_node)

z = n*n * comb(n, k) % MOD
node_v = [0 for i in range(n)]

for i in range(n):
	node_v[i] = sum(comb(e, k) for e in ends[i]) % MOD

	for e in ends[i]:
		z = (z - e*e * (comb(n-e, k) + comb(e, k) - node_v[i])) % MOD

print(z)",visited[next_node] == 0,"visited[next_node] == 1:
				dfs_stack.append(next_node)

		dfs_stack.pop()

for node in visited:
	if visited[node] == 2:
		totals[node] += totals[node]
		ends[node].append(totals[node])

		dfs_stack.append(node)

for node in visited:
	if visited[node] == 1:
		totals[node] += totals[node]
		ends[node].append(totals[node])

		dfs_stack.append(node)

while len(dfs_stack) > 0:
	node = dfs_stack[-1]

	if visited[node] == 1:
		visited[node] = 2

		for "
"import sys
sys.setrecursionlimit(300000)

import faulthandler
faulthandler.enable()

n, k = map(int, input().split())
MOD = 10**9 + 7

fact = [1 for i in range(n+1)]
for i in range(2, n+1):
	fact[i] = i*fact[i-1] % MOD

inv_fact = [1 for i in range(n+1)]
inv_fact[-1] = pow(fact[-1], MOD-2, MOD)
for i in range(1, n):
	inv_fact[n-i] = (n-i+1)*inv_fact[n-i+1] % MOD

def comb(a, b):
	if a < b:
		return 0
	return fact[a]*inv_fact[b]*inv_fact[a-b] % MOD

edges = [[] for i in range(n)]
for _ in range(n-1):
	x, y = map(lambda a: int(a)-1, input().split())
	edges[x].append(y)
	edges[y].append(x)

ends = [[] for i in range(n)]

visited = [0 for i in range(n)]
totals = [1 for i in range(n)]
dfs_stack = [0]

while len(dfs_stack) > 0:
	node = dfs_stack[-1]

	if visited[node] == 1:
		visited[node] = 2

		for next_node in edges[node]:
			if {{completion}}:
				totals[node] += totals[next_node]
				ends[node].append(totals[next_node])

		ends[node].append(n-totals[node])
		dfs_stack.pop()
	else:
		visited[node] = 1

		for next_node in edges[node]:
			if visited[next_node] == 0:
				dfs_stack.append(next_node)

z = n*n * comb(n, k) % MOD
node_v = [0 for i in range(n)]

for i in range(n):
	node_v[i] = sum(comb(e, k) for e in ends[i]) % MOD

	for e in ends[i]:
		z = (z - e*e * (comb(n-e, k) + comb(e, k) - node_v[i])) % MOD

print(z)",visited[next_node] == 2,"visited[next_node] == 0 and totals[next_node] < n:
				totals[next_node] += 1
				ends[next_node].append(totals[next_node])
				dfs_stack.append(next_node)
				
				totals[node] += totals[next_node]
				ends[node].append(totals[next_node])

				totals[next_node] += 1
				ends[next_node].append(totals[next_node])
				dfs_stack.append(next_node)
				
				totals[node] += totals[next_node]
				ends[node].append(totals[next_node])
				dfs_stack.append(next_node)
				
				totals["
"# import io,os
# read = io.BytesIO(os.read(0, os.fstat(0).st_size))
# I = lambda: [*map(int, read.readline().split())]

import sys
I=lambda:[*map(int,sys.stdin.readline().split())]

M = 10 ** 9 + 7

n, k = I()

binomk = [0] * k
binomk.append(1)
for i in range(k + 1, n + 1):
	binomk.append(binomk[-1] * i * pow(i - k, M - 2, M) % M)
neighbors = [[] for i in range(n)]
for i in range(n - 1):
	a, b = I()
	a -= 1
	b -= 1
	neighbors[a].append(b)
	neighbors[b].append(a)
parents = [None] + [-1] * (n - 1)
children = [[] for i in range(n)]
layer = [0]
while layer:
	newlayer = []
	for guy in layer:
		for boi in neighbors[guy]:
			if {{completion}}:
				children[guy].append(boi)
				parents[boi] = guy
				newlayer.append(boi)
	layer = newlayer
size = [0] * n
q = []
for i in range(n):
	if len(children[i]) == 0:
		q.append(i)
qind = 0
left = [len(children[i]) for i in range(n)]
while qind < len(q):
	v = q[qind]
	tot = 1
	for guy in children[v]:
		tot += size[guy]
	size[v] = tot
	if parents[v] is None:
		break
	left[parents[v]] -= 1
	if left[parents[v]] == 0:
		q.append(parents[v])
	qind += 1

answer = 0
for i in range(n):
	things = []
	for guy in children[i]:
		things.append(size[guy])
	if i != 0:
		things.append(n - 1 - sum(things))
	bins = [binomk[i] for i in things]
	ss = sum(bins) % M
	for guy in things:
		answer = (answer + (n - guy) * guy * binomk[n - guy]) % M
		answer = (answer - (n - guy) * guy * (ss - binomk[guy])) % M
	answer = (answer + n * binomk[n]) % M
	answer = (answer - ss * n) % M
print(answer)
",boi != parents[guy],boi not in layer
"# import io,os
# read = io.BytesIO(os.read(0, os.fstat(0).st_size))
# I = lambda: [*map(int, read.readline().split())]

import sys
I=lambda:[*map(int,sys.stdin.readline().split())]

M = 10 ** 9 + 7

n, k = I()

binomk = [0] * k
binomk.append(1)
for i in range(k + 1, n + 1):
	binomk.append(binomk[-1] * i * pow(i - k, M - 2, M) % M)
neighbors = [[] for i in range(n)]
for i in range(n - 1):
	a, b = I()
	a -= 1
	b -= 1
	neighbors[a].append(b)
	neighbors[b].append(a)
parents = [None] + [-1] * (n - 1)
children = [[] for i in range(n)]
layer = [0]
while layer:
	newlayer = []
	for guy in layer:
		for {{completion}}:
			if boi != parents[guy]:
				children[guy].append(boi)
				parents[boi] = guy
				newlayer.append(boi)
	layer = newlayer
size = [0] * n
q = []
for i in range(n):
	if len(children[i]) == 0:
		q.append(i)
qind = 0
left = [len(children[i]) for i in range(n)]
while qind < len(q):
	v = q[qind]
	tot = 1
	for guy in children[v]:
		tot += size[guy]
	size[v] = tot
	if parents[v] is None:
		break
	left[parents[v]] -= 1
	if left[parents[v]] == 0:
		q.append(parents[v])
	qind += 1

answer = 0
for i in range(n):
	things = []
	for guy in children[i]:
		things.append(size[guy])
	if i != 0:
		things.append(n - 1 - sum(things))
	bins = [binomk[i] for i in things]
	ss = sum(bins) % M
	for guy in things:
		answer = (answer + (n - guy) * guy * binomk[n - guy]) % M
		answer = (answer - (n - guy) * guy * (ss - binomk[guy])) % M
	answer = (answer + n * binomk[n]) % M
	answer = (answer - ss * n) % M
print(answer)
",boi in neighbors[guy],"boi in neighbors[guy]:
			if boi != parents[guy]:
				children[guy].append(boi)
				parents[boi] = guy
				newlayer.append(boi)
	layer = newlayer
size = [0] * n
q = []
for i in range(n):
	if len(children[i]) == 0:
		q.append(i)
qind = 0
left = [len(children[i]) for i in range(n)]
while qind < len(q):
	v = q[qind]
	tot = 1
	for guy in children[v]:
		tot += size[guy]
	size[v] = tot
	if parents[v] is None:"
