eval_prompt,ground_truth,model_output
"def LineTrip():
    n, x = [int(num) for num in input().split()]
    a = [int(num) for num in input().split()]
    v = max(a[0], (x - a[n-1]) * 2)
    if n == 1:
        {{completion}}
    for i in range(n-1):
        v = max(v, a[i+1] - a[i])
    print(v)
    
n = int(input())
for i in range(n):
    LineTrip()","print(v)
        return","v += 1
    else:
        v += 2"
"a=int(input())
for p in range(a):
    q,w=map(int,input().split())
    e=list(map(int,input().split()))
    m=e[0]
    for i in range(q):
        if i==q-1:
            k=(w-e[i])*2
        else:
            {{completion}}
        if k>m:
            m=k
    print(m)",k=e[i+1]-e[i],k=e[i]+e[i+1]
"t1 = int(input())
for _ in range(t1):
    n1, k1 = map(int, input().split())
    arr = list(map(int, input().split()))
    arr.sort()
    if k1 >= 3:
        print(0)
        continue
    ans = min(arr)

    for j in range(1, n1):
        ans = min(ans, abs(arr[j] - arr[j - 1]))
    if k1 == 2:

        for j in range(1, n1):
            start = 0
            end = j - 1
            while start <= end:
                ans = min(ans, abs(arr[j] - arr[start] - arr[end]))
                if (arr[start] + arr[end]) <= arr[j]:
                    start += 1
                else:
                    {{completion}}

    print(ans)
",end -= 1,"end -= 1
        ans = min(ans, abs(arr[n1 - 1] - arr[n1 - 2]))"
"for _ in range(int(input())):
    n,k=map(int,input().split())
    a=sorted(map(int,input().split()))
    if k>=3:print(0);continue
    if k==1:print(min(a[0],min([a[i+1]-a[i] for i in range(n-1)])));continue
    mini=1000000000000000000
    for i in range(n-1):
        for j in range(i+1,n):
            s=a[j]-a[i]
            if s<=a[0]:mini=min(mini,s,a[0]-s);continue
            if s>=a[-1]:mini=min(mini,a[0],s-a[-1]);continue
            start,end=0,n-1
            v=-1
            while start<=end:
                mid=(start+end)//2
                if s>a[mid]:start=mid+1;continue
                if s<=a[mid]:
                    if a[mid-1]<=s<=a[mid]:{{completion}}
                    end=mid-1
            mini=min(mini,a[v]-s,s-a[v-1])
    print(min(a[0],mini))


",v=mid;break,"
                        v=mid
                    else:
                        v=mid-1
                    break
                else:"
"def sol(n,k,a):
    if k>=3: return 0
    m=min(a)
    res=m
    if k==1:
        for i in range(n):
            for j in range(i):
                res=min(res,abs(a[i]-a[j]))
        return res
    a.sort()
    for i in range(1,n):
        x=a[i]
        l,r=0,i-1
        while l<=r:
            cur=a[l]+a[r]
            res=min(res,abs(cur-x),abs(a[l]-x),abs(a[r]-x))
            if cur>x:
                r-=1
            elif cur<x:
                {{completion}}
            else:
                break
        if res==0:
            break
    return res
    
    
t=int(input().strip())
for q in range(t):
    n,k=map(int,input().strip().split())
    a=list(map(int,input().strip().split()))
    print(sol(n,k,a))
",l+=1,"l-=1
            else:
                break
        if res==0:
            break
    for i in range(1,n):
        x=a[i]
        l,r=i+1,n-1
        while l<=r:
            cur=a[l]+a[r]
            res=min(res,abs(cur-x),abs(a[l]-x),abs(a[r]-x))
            if cur>x:
                r-=1
            elif cur<x:
                l-=1"
"
mod=998244353


def solve():
    n=int(input())
    A=[]
    while n>0:
        s=list(map(int,input().split()))
        A+=s
        n-=len(s)

    a0,a1,a00,a10,a01,a11=0,0,0,0,0,0
    ans=[0,0,0,0]
    for i,x in enumerate(A):
        if x&1:
            a,b,c,d=ans
            ans=[a,(b+a01+c)%mod,(c+a10+d)%mod,d]
            a0,a1,a00,a10,a01,a11=a0,a1+1,a00,a10,(a01+a0)%mod,(a11+a1)%mod
        else:
            {{completion}}
    print(sum(ans)%mod)








for _ in range(1):
    solve()

","a, b, c, d = ans
            ans = [(a00+a+a)%mod,b,c,(d+a11+b)%mod ]
            a0, a1, a00, a10, a01, a11 = a0+1, a1 , (a00+a0)%mod, (a10+a1)%mod, a01, a11","a,b,c,d=ans
            ans=[a,(b+a11+c)%mod,(c+a00+d)%mod,d]
            a0,a1,a00,a10,a01,a11=a0,a1+1,a00,a10,(a01+a0)%mod,(a11+a1)%mod
            
    ans=list(map(int,str(ans).split()))"
"import sys
input = sys.stdin.readline

mod=998244353

from random import randint

t=int(input())
for tests in range(t):
    n=int(input())
    A=list(map(int,input().split()))
    
    for i in range(2*n):
        A[i]-=1
        
    W=[randint(10**17,10**18) for i in range(n)]

    S=[0]*(2*n+1)
    for i in range(2*n):
        S[i+1]=S[i]^W[A[i]]

    LAST=dict()
    for i in range(2*n+1):
        LAST[S[i]]=i

    ANS=0
    ANS2=1

    for i in range(2*n):
        if S[i]==0:
            ANS+=1
            count=1
            j=i+1
            while S[j]!=0:
                {{completion}}

            ANS2=ANS2*count%mod

    #print(A)
    #print(S)

    print(ANS,ANS2)
","count+=1
                j=LAST[S[j]]
                j+=1","count+=1
                j+=1
                
            ANS=ANS*count%mod
            
            count=1
            j=i
            while S[j]!=0:
                count+=1
                j-=1"
"import sys
import random

input = sys.stdin.readline
rd = random.randint(10 ** 9, 2 * 10 ** 9)
Mod = 998244353
t = int(input())
for _ in range(t):
    n = int(input())
    a = list(map(int, input().split()))
    n *= 2
    rd = [-1] * (n + 1)
    for i in range(n):
        if rd[a[i]] == -1:
            rd[a[i]] = random.randint(0, 10 ** 18)
            a[i] ^= rd[a[i]]
        else:
            {{completion}}
    xor = [0] * n
    xor[0] = a[0]
    cnt = [0] * (n + 1)
    from collections import defaultdict
    last = defaultdict(lambda: -1)
    for i in range(1,n):
        xor[i] = xor[i - 1] ^ a[i]
    for i in range(n):
        if xor[i] and last[xor[i]] != -1:
            cnt[i] -= 1
            cnt[last[xor[i]]] += 1
        last[xor[i]] = i
    for i in range(1, n + 1):
        cnt[i] += cnt[i - 1]
    x = 0
    ans = 0
    res = 1
    # print(cnt, xor)
    for i in range(n):
        x += not cnt[i]
        if not xor[i]:
            ans += 1
            res *= x
            res %= Mod
            x = 0
    print(ans, res)
",a[i] ^= rd[a[i]],"rd[a[i]] ^= rd[a[a[i]]]
    rd = [x % Mod for x in rd]
    cnt = [0] * (n + 1)
    for i in range(1, n + 1):
        cnt[i] = cnt[i - 1]
    ans = 0
    res = 1
    for i in range(n):
        x += not cnt[i]
        if not rd[a[i]]:
            ans += 1
            res *= x
            res %= Mod
            x = 0
    print(ans, res)
'''
import sys
import random

input = sys.stdin.readline
rd = random.randint(10 ** 9, 2 * 10 ** 9)
Mod = 998244353
t = int(input())
for _ in range(t):
    n = "
"import sys
input=sys.stdin.buffer.readline
def rl(): return list(map(int,input().split()))
def ri(): return int(input())
def rs(): return input().decode(""utf-8"")[:-2]
def rm(): return map(int,input().split())

mod=998244353
def main():
    n=ri()
    a=rl()
    d=[0]*(n+1)
    for i in range(2*n): d[a[i]]+=i
    mx=-1
    res=[]
    for i in range(2*n):
        if i==mx: res.append(i)
        else:mx=max(mx,d[a[i]]-i)
    m=len(res)
    ed=set(res)
    dd={}
    cur=0
    sw=[0]*(2*n)
    for i in range(2*n):
        cur^=hash(str(a[i]))
        if cur in dd.keys() and i not in ed:
            sw[dd[cur]+1]+=1
            if i+1<2*n:{{completion}}
        dd[cur]=i
    for i in range(1,2*n): sw[i]+=sw[i-1]
    prv=-1
    cnts=1
    for i in range(m):
        cnt=0
        for j in range(prv+1,res[i]+1):
            if sw[j]==0: cnt+=1
        cnts*=cnt
        cnts%=mod
        prv=res[i]
    print(m,cnts)

t=ri()
for i in range(t):
    main()",sw[i+1]-=1,"
                cur^=hash(str(a[i+1]))
                sw[dd[cur]+1]+=1
        if cur in dd.keys() and i in ed:
            sw[dd[cur]+1]+=1
        if cur in dd.keys() and i+1<2*n:
            sw[dd[cur]+1]+=1
            
    for i in range(2*n):
        if sw[i]==0: sw[i]=1
    for i in range(2*n):
        cur=i
        while sw[cur]>1:
            cur^=hash(str(a[cur]))
            sw[cur]-=1
        cur^=hash(str(a[cur]))"
"import sys

cin = sys.stdin
cout = sys.stdout
t = int(cin.readline().strip())

for _ in range(t):
    n = int(cin.readline().strip())
    a = [int(i) for i in cin.readline().strip().split("" "")]
    b = a.copy()
    a.sort()
    m = {}
    s = 0
    target = 0
    for i in range(0, n):
        if(s < a[i]):
            s += a[i]
            target+=1
        while(True):
            if(target < n and s >= a[target]):
                s+=a[target]
                target += 1
            else:
                {{completion}}
        m[a[i]] = target-1
    ans = []
    for i in b:
        ans.append(str(m[i]))
    print(' '.join(ans))


        ",break,"target = 0
                break
        m[a[i]] = target-1
    ans = []
    for i in b:
        ans.append(str(m[i]))
    print(' '.join(ans))
<|/ file filename=Array-Manipulation.py ext=.py |>"
"import sys; input = lambda: sys.stdin.buffer.readline().decode().strip(); print = lambda *args, **kwargs: sys.stdout.write("" "".join(map(str, args)) + ""\n"", **kwargs)
def InputList(Dtype=int): return list(map(Dtype, input().split()))
from random import randint; RND = randint(1, 10**9)
from bisect import bisect_left, bisect_right

def solve():
	# print(f""================================"")
	N = int(input())
	nums = InputList()
	srt = list(sorted(nums))
	pref = [0] * (N+1)
	for i in range(N): pref[i+1] = pref[i] + srt[i]

	res = []
	for n in nums:
		while True:
			ind = bisect_right(srt, n)
			n = pref[ind]
			if (ind == N) or (srt[ind] > n): {{completion}}
	return res

for i in range(t:=int(input())):
	ans = solve(); print(*ans)",res.append(ind-1); break,"break
		res.append(ind)"
"import sys
input = sys.stdin.readline

def solve():
    n = int(input())
    A = list(map(int, input().split()))
    B = [a * n + i for i, a in enumerate(A)]
    B.sort()

    P = [0] * (n + 1)
    for i, b in enumerate(B):
        a = b // n
        P[i + 1] = P[i] + a
    
    res = [0] * n
    j = B[-1] % n
    res[j] = n - 1
    
    for idx in range(n - 2, -1, -1):
        aj, j = divmod(B[idx + 1], n)
        ai, i = divmod(B[idx], n)
        if P[idx + 1] >= aj:
            ans = res[j]
        else:
            {{completion}}

        res[i] = ans

    return "" "".join(map(str, res))


T = int(input())
out = [solve() for _ in range(T)]
print(""\n"".join(map(str, out)))",ans = idx,ans = ai
"import sys
from random import getrandbits
input = sys.stdin.readline
MOD = 998244353
    
def solve():
    n = int(input())
    colors = [int(x) - 1 for x in input().split()]
    
    size = 0
    ans = 1

    seen = dict()
    hash = [-1] * n
    x = 0
    drop = []
    left = 0
    
    for i, c in enumerate(colors):
        
        if hash[c] == -1:
            hash[c] = getrandbits(64)
            x ^= hash[c]
        
        else:
            x ^= hash[c] 
            
            if x == 0:
                size += 1
                
                if colors[left] == c:
                    ans *= 2
                    ans %= MOD
                
                else:
                    good = i + 1 - left
                    
                    while drop:
                        {{completion}}
                    
                    ans *= good
                    ans %= MOD
                
                drop.clear()
                seen.clear()
                left = i + 1

            elif x in seen:
                
                l = seen[x]
                
                while drop and drop[-1][0] > l:
                    drop.pop()
                
                drop.append((l, i + 1))

        if x != 0:
            seen[x] = i + 1

    return f""{size} {ans}""


T = int(input())
out = [solve() for _ in range(T)]
print(""\n"".join(map(str, out)))","l, r = drop.pop()
                        good -= r - l","
                        l, i = drop.pop()
                        
                        if l == left:
                            good += 1
                            
                            if colors[l] == c:
                                good *= 2
                                good %= MOD
                            
                            else:
                                break
                        
                        else:
                            break"
