eval_prompt,ground_truth,model_output
"import sys, math
input = sys.stdin.readline
 
M = int(1e9) + 7    

def check(x, y):
    p = 1
    for i in range(1, y+1):
        p = 1 + x*p
    return p
 
def solve():
    n = int(input())
    
    for i in range(2, math.ceil(math.log(n) / math.log(2))):
        c = int(math.pow(n, 1/i))
        if check(c, i) == n:
            {{completion}}
    return 'NO'

 
for _ in range(int(input())):
    print(solve())",return 'YES',break
"from math import floor
precompute=set()
for k in range(2,1000):
    base=k*(k+1)+1
    while base<=10**18:
        precompute.add(base)
        base=k*base+1
t=int(input())
for _ in range(t):
    n=int(input())
    if n<=12:
        if n==7:
            print(""YES"")
        else:
            print(""NO"")
    elif n in precompute:
        print(""YES"")
    else:
        answer=""NO""
        for p in range(2,6):
            k=floor(n**(1/p))
            while k**p>n:
                {{completion}}
            while (k+1)**(p)<=n:
                k+=1
            base=1+k
            for _ in range(2,p+1):
                base=k*base+1
            if base==n:
                answer=""YES""
        print(answer)",k-=1,break
for s in[*open(0)][2::2]:{{completion}},"a,b=map(s[:-1].split,'<>');print(max(map(len,a+b))+1)",print(s.count('<')+s.count('>'))
"from sys import stdin
input = stdin.buffer.readline

for _ in range(int(input())):
    n = int(input())
    ans = 0
    for _ in range(n):
        a, b = map(int,input().split())
        if a - b > 0:
            {{completion}}
    print(ans)",ans += 1,ans += 1
"import sys


def main():
    q = int(sys.stdin.readline())

    res = []
    for _ in range(q):
        t = int(sys.stdin.readline())

        ans = 0
        for _ in range(t):
            a, b = map(int, sys.stdin.readline().split())
            if a > b:
                {{completion}}

        res.append(ans)

    print('\n'.join(map(str, res)))


if __name__ == '__main__':
    main()",ans += 1,ans += 1
"from sys import stdin
 
input = stdin.readline
 
for _ in range(int(input())):
    MNR = int(input())
    L = list(map(int, input().split()))
    Res = max(L)
    if Res < 0:
        print(Res)
    else:
        {{completion}}","print(max(sum([li for li in L[::2] if li > 0]), sum([li for li in L[1::2] if li > 0])))","odd += max(c[i], 0)"
"# compiler on CodeForces: PyPy 3 64bit
import sys
input = lambda: sys.stdin.readline()[:-1]
print = lambda *args: sys.stdout.write(' '.join(map(str, args)) + '\n')

def solve(n, c):
    result = max(c)
    if result < 0:
        return result

    odd, even = 0, 0
    for i in range(n):
        if i % 2 == 0:
            even += max(c[i], 0)
        else:
            {{completion}}

    return max(odd, even)


for _ in range(int(input())):
    n = int(input())
    c = [int(e) for e in input().split()]
    print(solve(n, c))
","odd += max(c[i], 0)","print(max(sum([li for li in L[::2] if li > 0]), sum([li for li in L[1::2] if li > 0])))"
"from sys import stdin as input

t = int(input.readline())

for _ in range(t):
    n = int(input.readline())
    p = list(map(int, input.readline().split()))

    if n == 1:
        print(p[0])
    else:
        p_odd = sum([p[i] for i in range(0, n, 2) if p[i] > 0])
        p_even = sum([p[i] for i in range(1, n, 2) if p[i] > 0])

        if p_odd == 0 and p_even == 0:
            max_odd = max([p[i] for i in range(0, n, 2)])
            max_even = max([p[i] for i in range(1, n, 2)])
            print(max(max_odd, max_even))
        else:
            {{completion}}","print(max(p_odd, p_even))","print(max(p_odd, p_even))"
"import sys
t = int(sys.stdin.readline())
limit = 10**6

possible = set()
for i in range(2, 1000):
    outer = i*i
    x = 1 + i + i*i
    while x <= limit:
        possible.add(x)
        outer *= i
        x += outer

for _ in range(t):
    n = int(sys.stdin.readline())
    if n in possible:
        print(""YES"")
    else:
        {{completion}}
    ","print(""NO"")",break
"import math
n=int(input())
i=1
ls=[]
while(i<=n):
    ls+=[int(input())]
    i+=1
bigdic={}
i=2
while(i<=1000):
    j=3
    s=1+i+i**2
    while(s<=10**6):
        bigdic[s] = True
        s+=i**j
        j+=1
    i+=1
i=0

while(i<n):
    if(ls[i] in bigdic):
        print(""YES"")
    else:
        {{completion}}
    i+=1



","print(""NO"")",break
"import sys
input = sys.stdin.readline
s = set()
for i in range(2, 1000):
    count = 1 + i + (i**2)
    for j in range(3, 20):
        if count <= 10**6:
            s.add(count)
            count += i**j
        else:
            {{completion}}
for _ in range(int(input())):
    n = int(input())
    if n in s:
        sys.stdout.write(""YES"" + ""\n"")
    else:
        sys.stdout.write(""NO"" + ""\n"")
        ",break,break
"import sys
input = sys.stdin.readline
def solve():
    s, k = list(map(int, input().split()))
    r = s * k
    while k > 0 and s % 2 != 0:
        k -= 1
        s += s % 10
        r = max(r, k * s)
    if s % 10 == 0:
        print(r)
    else:
        t = max((5 * k - s) // 40 - 2, 0)
        s += 20 * t
        k -= 4 * t
        for j in range(min(20, k)):
            {{completion}}
        print(r)
for _ in range(int(input())):
    solve()","r = max(r, s * k)
            s += s % 10
            k -= 1",break
"import sys

input = sys.stdin.readline

t = int(input())
for _ in range(t):
    s,k = map(int,input().split())
    if s%10 == 0:
        print(s * k)
        continue
    if s % 10 == 5:
        print(max(s * k,(s + 5) * (k - 1)))
        continue
    ans = 0
    while s % 10 != 2 and k:
        ans = max(ans,s * k)
        s += s % 10
        k -= 1
    # [2,4,6,8] fx = (s + 20 * x)*(k - 4 * x)

    def cal(x):
        return (s + 20 * x) * (k - 4 * x)

    left = 0
    right = k // 4
    while right - left >= 3:
        diff = right - left
        mid_left = left + diff // 3
        mid_right = left + 2 * diff // 3
        if cal(mid_left) < cal(mid_right):
            left = mid_left
        else:
            {{completion}}

    s += 20 * left
    k -= 4 * left

    for i in range(min(k + 1,60)):
        ans = max(ans,s * k)
        s += s % 10
        k -= 1
    print(ans)
",right = mid_right,"ans = max(ans,s * k)
            s += s % 10
            k -= 1"
"import sys
input = sys.stdin.readline    

t=int(input())
for tests in range(t):
    s,k=map(int,input().split())

    ANS=s*k

    for i in range(10):
        s+=s%10
        k-=1
        ANS=max(ANS,s*k)

        if k==0:
            {{completion}}

    if k==0 or s%10==0:
        print(ANS)
        continue

    #print(ANS)

    kai=(20*k-4*s)//160

    ss=max(0,kai-30)

    s+=20*ss
    k-=4*ss

    for i in range(300):
        s+=s%10
        k-=1
        ANS=max(ANS,s*k)

        if k==0:
            break

    print(ANS)

    
",break,"ANS=max(ANS,s*k)
s+=s%10
k-=1"
"for s in[*open(0)][2::2]:
 t=r=0;d=1
 for x in map(int,s.split()):
  t+=abs(x)
  if x<0:{{completion}}
  if x>0:d=1
 print(t,r)",r+=d;d=0,t-=x;r+=d;d=0
"for s in[*open(0)][2::2]:
 t=r=0;d=1
 for x in map(int,s.split()):
  if x<0:{{completion}}
  if x>0:t+=x;d=1
 print(t,r)
 ",t-=x;r+=d;d=0,t-=x;r+=d;d=0
"for s in[*open(0)][2::2]:
 t=r=0;d=1
 for x in map(int,s.split()):
  if x<0:{{completion}}
  if x>0:t+=x;d=1
 print(t,r)",t-=x;r+=d;d=0,t-=x;r+=d;d=0
"import sys

input = sys.stdin.readline

# 结论题，思考异或关于2的幂次的性质，注意数据范围
n = int(input())
a = list(map(int, input().split()))

ans = 0
while n//2:
    n //= 2
    if all(a[i] == a[i + n] for i in range(n)):
        continue
    else:
        ans += n
        for i in range(n):
            {{completion}}
print(ans + (a[0] != 0))
",a[i] ^= a[i + n],a[i] ^= a[i + n]
"# import io,os
# read = io.BytesIO(os.read(0, os.fstat(0).st_size))
# I = lambda: [*map(int, read.readline().split())]

import sys
I=lambda:[*map(int,sys.stdin.readline().split())]

n, = I()

a = I()

def solve(a):
	if len(a) == 1:
		if a[0]:
			{{completion}}
		return 0
	half = len(a) // 2

	for i in range(half):
		if a[i] != a[i + half]:
			break
	else:
		return solve(a[:half])

	b = [a[i] ^ a[i + half] for i in range(half)]
	return half + solve(b)

print(solve(a))
",return 1,return half + solve(b)
"import sys
input = sys.stdin.buffer.readline

n = int(input())
a = list(map(int,input().split()))

ans = 0
size = n

while size != 1:
    if not all(a[i] == a[i + size // 2] for i in range(size // 2)):
        for i in range(size // 2):
            {{completion}}
        ans += size // 2
    size //= 2

print(ans if a[0] == 0 else ans + 1)",a[i] ^= a[i + size // 2],a[i] ^= a[i + size // 2]
"for s in[*open(0)][1:]:{{completion}}
","n,k=map(int,s.split());print(min(n+1,1<<min(k,30)))","print(min(2**k, n+1))"
"import math
for _ in range(int(input())):
    n , k = map(int , input().split())
    
    if k> 60:
        print(n+1)
    else:
        {{completion}}","print(min(2**k, n+1))","n,k=map(int,s.split());print(min(n+1,1<<min(k,30)))"
"testCases = int(input())

for testCase in range(testCases):
	{{completion}}","n, k = [int(i) for i in input().split()]
	print(min(1 + n, 1 << min(k, 30)))","n,k=map(int,input().split());print(min(n+1,1<<min(k,30)))"
"for a in[*open(0)][1:]:{{completion}}
","print(sum(i!=j for i,j in zip(a,""codeforces"")))",count+=1
"for t in range(int(input())):
    a=input()
    b=""codeforces""
    count=0
    for i in range(len(b)):
        if(b[i]!=a[i]):
            {{completion}} 
    print(count)",count+=1,count+=1
"t=int(input())

for _ in range(t):
    a=str(input().strip())
    b='codeforces'
    count=0

    for i in range(10):
        if a[i]!=b[i]:
            {{completion}}
    
    print(count)",count+=1,count+=1
"for nik in[*open(0)][1:]:
    {{completion}}","nik=int(nik)
    print(nik*2-bin(nik).count('1'))",nik=int(nik);print(nik*2-bin(nik).count('1'))
for n in[*open(0)][1:]:{{completion}},n=int(n);print(n*2-bin(n).count('1')),"n = int(n);
    print(n*(n+1)//2)"
"for k in[*open(0)][1:]:
    {{completion}}","k = int(k);
    print(k*2 - bin(k).count('1'))","k = int(k);
    print(k*2 - bin(k).count('1'))"
"# O(n)

# As we iterate over fixed R, maintain # of valid subarrays via 2 monotonic stacks.

# Easy dnq works too: Find max in range then iterate over the smaller seg for endpoint 1.
# Binary search for the closest endpoint 2 that is valid. Can use sparse table for all ops.


import sys
input = sys.stdin.buffer.readline

n = int(input())
a = [1e7] + list(map(int, input().split()))

ans = 0

valid = 0
inc = []
dec = []
end = [None] * (n+1)
for i in range(n+1):
    while inc and a[i] > a[inc[-1]]:
        if end[inc[-1]]:
            true_i, dec_i = end[inc[-1]]

            if dec_i < len(dec) and dec[dec_i] == true_i:
                valid -= true_i - inc[-1]

                if dec_i == 0 or dec[dec_i-1] < inc[-2]:
                    valid += true_i - inc[-2]
                    end[inc[-2]] = (true_i, dec_i)
                    end[true_i] = (inc[-2], None)
                else:
                    {{completion}}

        inc.pop()

    while dec and a[i] < a[dec[-1]]:
        if end[dec[-1]]:
            valid -= dec[-1] - end[dec[-1]][0]

        dec.pop()

    inc.append(i)
    dec.append(i)
    end[i] = (i, len(dec)-1)

    ans += valid

print(ans)
","valid += true_i - dec[dec_i-1]
                    end[true_i] = (dec[dec_i-1], None)",ans += true_i - inc[-2]
"import sys
input = sys.stdin.readline
ans = 0
n = int(input())
a = [None] * n
L_mx = [None] * n
L_mn = [None] * n
R_mx = [None] * n
R_mn = [None] * n
#
def solve(i):
#    print(i, L_mx[i], R_mx[i])
    ans = 0
    if i - L_mx[i] <= R_mx[i] - i:
        for j in range(L_mx[i] + 1, i):
            ans += max(0, (min(R_mn[j], R_mx[i]) - i)) * max(0, j - max(L_mx[i], L_mn[j]));
    else:
        ans += (R_mx[i] - i) * (i - L_mx[i]) - 1
#        print(ans)
        for j in range(i + 1, R_mx[i]):
            {{completion}}
        
    return ans
    
a = [int(x) - 1 for x in input().split()]
#print(len(a))
for i in range(0, n):
#    a[i] = int(input())
    x = i - 1
    while x > -1 and a[x] > a[i]:
        x = L_mn[x]
    L_mn[i] = x
    x = i - 1
    while x > -1 and a[x] < a[i]:
        x = L_mx[x]
    L_mx[i] = x
        
for i in range(n - 1, -1, -1):
    x = i + 1
    while x < n and a[x] > a[i]:
        x = R_mn[x]
    R_mn[i] = x
    x = i + 1
    while x < n and a[x] < a[i]:
        x = R_mx[x]
    R_mx[i] = x

for i in range(n - 1, -1, -1):
    ans += solve(i)
    
print(ans)

","ans -= max(0, (min(R_mn[j], R_mx[i]) - j)) * max(0, i - max(L_mx[i], L_mn[j]));",continue
"import sys
input = sys.stdin.readline

from bisect import bisect,bisect_left

n=int(input())
A=list(map(int,input().split()))
A.reverse()

MAX=[-1]
MIN=[-1]
Weight=[0]*n

ANS=0
NOW=0

for i in range(n):
    a=A[i]

    while MIN[-1]!=-1 and A[MIN[-1]]>a:
        ind=MIN.pop()

        x0=bisect(MAX,ind)
        
        if x0==len(MAX):
            {{completion}}

        ind=MAX[x0]

        if ind==-1:
            continue

        x=bisect_left(MAX,ind)
        ind1=MAX[x-1]

        x=bisect_left(MIN,ind)
        ind2=MIN[x-1]
        
        nec=ind-max(ind1,ind2)

        if Weight[MAX[x0]]!=nec:
            NOW=NOW-Weight[MAX[x0]]+nec
            Weight[MAX[x0]]=nec

    MIN.append(i)

    while MAX[-1]!=-1 and A[MAX[-1]]<a:
        ind=MAX.pop()
        NOW-=Weight[ind]

    MAX.append(i)

    j=len(MAX)-1
    ind=MAX[j]

    x=bisect_left(MAX,ind)
    ind1=MAX[x-1]

    x=bisect_left(MIN,ind)
    ind2=MIN[x-1]
    
    nec=ind-max(ind1,ind2)

    if Weight[MAX[j]]!=nec:
        NOW=NOW-Weight[MAX[j]]+nec
        Weight[MAX[j]]=nec

    #print(MAX,MIN,NOW,ANS,Weight)
    #print(NOW,ANS)

    ANS+=NOW

print(ANS-n)
        
        
    
",continue,
