eval_prompt,ground_truth,model_output
"h, w, q = map(int, input().split())
p = [False] * (h * w)

c = cc = 0


def query(y, x):
    global c, cc
    i = x*h+y
    p[i] = not p[i]
    if p[i]:
        if i < c:
            cc += 1
        c += 1
        if p[c-1]:
            cc += 1
    else:
        if {{completion}}:
            cc -= 1
        c -= 1
        if p[c]:
            cc -= 1
    return c - cc


for y in range(h):
    inp = input()
    for x in range(w):
        if inp[x] == '*':
            query(y, x)

for _ in range(q):
    x, y = map(int, input().split())
    print(query(x-1, y-1))
",i < c,p[c]
"h, w, q = map(int, input().split())
p = [False] * (h * w)

c = cc = 0


def query(y, x):
    global c, cc
    i = x*h+y
    p[i] = not p[i]
    if p[i]:
        if i < c:
            cc += 1
        c += 1
        if p[c-1]:
            cc += 1
    else:
        if i < c:
            cc -= 1
        c -= 1
        if {{completion}}:
            cc -= 1
    return c - cc


for y in range(h):
    inp = input()
    for x in range(w):
        if inp[x] == '*':
            query(y, x)

for _ in range(q):
    x, y = map(int, input().split())
    print(query(x-1, y-1))
",p[c],p[c]
"from sys import stdin
rln=stdin.buffer.readline
rl=lambda:rln().rstrip(b'\r\n').rstrip(b'\n')
ri=lambda:int(rln())
rif=lambda:[*map(int,rln().split())]
rt=lambda:rl().decode()
rtf=lambda:rln().decode().split()
inf=float('inf')
dir4=[(-1,0),(0,1),(1,0),(0,-1)]
dir8=[(-1,-1),(0,-1),(1,-1),(-1,0),(1,0),(-1,1),(0,1),(1,1)]
YES,NO,Yes,No,yes,no='YES','NO','Yes','No','yes','no'

m,n,q=rif()
a=[0]*(m*n)
for y in range(m):
  s=rt()
  for {{completion}}:
    a[m*x+y]=s[x]=='*'
k=sum(a)
l=sum(a[:k])
for _ in range(q):    
  x,y=rif()
  x,y=x-1,y-1
  i=x+m*y
  if a[i]:
    k-=1
    l-=a[k]
    l-=i<k
    a[i]^=1
  else:
    a[i]^=1
    l+=i<k
    l+=a[k]
    k+=1
  print(k-l)
",x in range(n),a[i]
"from sys import stdin
rln=stdin.buffer.readline
rl=lambda:rln().rstrip(b'\r\n').rstrip(b'\n')
ri=lambda:int(rln())
rif=lambda:[*map(int,rln().split())]
rt=lambda:rl().decode()
rtf=lambda:rln().decode().split()
inf=float('inf')
dir4=[(-1,0),(0,1),(1,0),(0,-1)]
dir8=[(-1,-1),(0,-1),(1,-1),(-1,0),(1,0),(-1,1),(0,1),(1,1)]
YES,NO,Yes,No,yes,no='YES','NO','Yes','No','yes','no'

m,n,q=rif()
a=[0]*(m*n)
for y in range(m):
  s=rt()
  for x in range(n):
    a[m*x+y]=s[x]=='*'
k=sum(a)
l=sum(a[:k])
for _ in range(q):    
  x,y=rif()
  x,y=x-1,y-1
  i=x+m*y
  if {{completion}}:
    k-=1
    l-=a[k]
    l-=i<k
    a[i]^=1
  else:
    a[i]^=1
    l+=i<k
    l+=a[k]
    k+=1
  print(k-l)
",a[i],x in range(n)
"import sys

n, m, k = map(int, sys.stdin.readline().split())
board = [list(sys.stdin.readline().strip()) for _ in range(n)]
cnt = 0
for i in range(n):
    for j in range(m):
        cnt += board[i][j] == '*'

clean = 0
q, r = divmod(cnt, n)
for j in range(q):
    for i in range(n):
        clean += board[i][j] == '*'

for i in range(r):
    clean += board[i][q] == '*'

for _ in range(k):
    x, y = map(int, sys.stdin.readline().split())
    x -= 1
    y -= 1
    if board[x][y] == '.':
        board[x][y] = '*'
        cnt += 1
        q, r = divmod(cnt - 1, n)
        if board[r][q] == '*':
            clean += 1
        if n * y + x <= cnt - 1:
            clean += 1
        if (q, r) == (y, x):
            clean -= 1
    else:
        cnt -= 1
        q, r = divmod(cnt, n)
        if {{completion}}:
            clean -= 1
        if n * y + x <= cnt - 1:
            clean -= 1
        board[x][y] = '.'

    print(cnt - clean)
",board[r][q] == '*',n * y + x <= cnt - 1
"import sys

n, m, k = map(int, sys.stdin.readline().split())
board = [list(sys.stdin.readline().strip()) for _ in range(n)]
cnt = 0
for i in range(n):
    for j in range(m):
        cnt += board[i][j] == '*'

clean = 0
q, r = divmod(cnt, n)
for j in range(q):
    for i in range(n):
        clean += board[i][j] == '*'

for i in range(r):
    clean += board[i][q] == '*'

for _ in range(k):
    x, y = map(int, sys.stdin.readline().split())
    x -= 1
    y -= 1
    if board[x][y] == '.':
        board[x][y] = '*'
        cnt += 1
        q, r = divmod(cnt - 1, n)
        if board[r][q] == '*':
            clean += 1
        if n * y + x <= cnt - 1:
            clean += 1
        if (q, r) == (y, x):
            clean -= 1
    else:
        cnt -= 1
        q, r = divmod(cnt, n)
        if board[r][q] == '*':
            clean -= 1
        if {{completion}}:
            clean -= 1
        board[x][y] = '.'

    print(cnt - clean)
",n * y + x <= cnt - 1,board[r][q] == '*'
"
n,m,q = map(int, input().split())
s = [input() for _ in range(n)]
s = [s[j][i] for i in range(m) for j in range(n)]
qrr = [list(map(int, input().split())) for _ in range(q)]
qrr = [n * (q[1] - 1) + q[0] - 1 for q in qrr]
count = s.count('*')
correct = s[:count].count('*')
for q in qrr:
	count += 1 if s[q] == '.' else -1
	if {{completion}}:
		correct += 1 if q < count else 0
		correct += 1 if s[count-1] == '*' else 0
	else:
		correct -= 1 if q < count else 0
		correct -= 1 if s[count] == '*' else 0
	print(count - correct)
	s[q] = '.' if s[q] == '*' else '*'
	",s[q] == '.',q < count
"from itertools import chain
I=lambda:map(int,input().split())
n,m,q=I()
g0=[list(input()) for _ in range(n)]
g=list(chain.from_iterable(zip(*g0)))
tot=g.count('*')
inner=g[:tot].count('*')

for _ in range(q):
  i,j=I()
  p=(j-1)*n+i-1
  if g[p]=='*':
    tot-=1
    #""tide fall""
    if g[tot]=='*':inner-=1
    if p<tot:inner-=1
    g[p]='.'
  else:
    g[p]='*'
    #""tide rise""
    if {{completion}}:inner+=1
    if p<tot:inner+=1
    tot+=1
  print(tot-inner)",g[tot]=='*',p<tot
"from itertools import chain
I=lambda:map(int,input().split())
n,m,q=I()
g0=[list(input()) for _ in range(n)]
g=list(chain.from_iterable(zip(*g0)))
tot=g.count('*')
inner=g[:tot].count('*')

for _ in range(q):
  i,j=I()
  p=(j-1)*n+i-1
  if g[p]=='*':
    tot-=1
    #""tide fall""
    if g[tot]=='*':inner-=1
    if p<tot:inner-=1
    g[p]='.'
  else:
    g[p]='*'
    #""tide rise""
    if g[tot]=='*':inner+=1
    if {{completion}}:inner+=1
    tot+=1
  print(tot-inner)",p<tot,p<tot
"n,m,q=map(int,input().split())
z=[] # 2d
a=[] # 1d
c=0 # count icons
ans=0
for i in range(n):
    z.append(list(input()))
for i in range(m):
    for j in range(n):
        if z[j][i]==""*"":
            a.append(1)
            c+=1
        else:
            a.append(0)
ans=c
for i in range(c):
    if a[i]==1:
        ans-=1
for i in range(q):
    x,y=map(int,input().split())
    if a[n*(y-1)+x-1]==1:
        a[n*(y-1)+x-1]=0
        c-=1
        if n*(y-1)+x-1 > c:
            ans-=1
        if a[c]==1:
            ans+=1
    elif a[n*(y-1)+x-1]==0: # xor
        a[n*(y-1)+x-1]=1
        c+=1
        if n*(y-1)+x-1 >= c-1: # c or c-1?
            ans+=1
        if c: # if c>0
            if {{completion}}:
                ans-=1
    print(ans)",a[c-1]==1,n*(y-1)+x-1 >= c-1
"n,m,q=map(int,input().split())
z=[] # 2d
a=[] # 1d
c=0 # count icons
ans=0
for i in range(n):
    z.append(list(input()))
for i in range(m):
    for j in range(n):
        if z[j][i]==""*"":
            a.append(1)
            c+=1
        else:
            a.append(0)
ans=c
for i in range(c):
    if a[i]==1:
        ans-=1
for i in range(q):
    x,y=map(int,input().split())
    if a[n*(y-1)+x-1]==1:
        a[n*(y-1)+x-1]=0
        c-=1
        if n*(y-1)+x-1 > c:
            ans-=1
        if a[c]==1:
            ans+=1
    elif a[n*(y-1)+x-1]==0: # xor
        a[n*(y-1)+x-1]=1
        c+=1
        if {{completion}}: # c or c-1?
            ans+=1
        if c: # if c>0
            if a[c-1]==1:
                ans-=1
    print(ans)",n*(y-1)+x-1 >= c-1,n*(y-1)+x-1 >= c-1
"import sys


def solve():
    # n = int(sys.stdin.readline().strip())
    n, m, q = [int(x) for x in sys.stdin.readline().strip().split()]

    a = []
    m = [0] * (m * n)
    for y in range(n):
        s = sys.stdin.readline().strip()
        for x, c in enumerate(s):
            if c == '*':
                a.append(x * n + y)
                m[x * n + y] = 1

    cnt = len(a)
    correct = sum(1 for x in a if x < cnt)

    for _ in range(q):
        y, x = [int(p) for p in sys.stdin.readline().strip().split()]
        y -= 1
        x -= 1
        z = x * n + y
        if m[z] == 0:
            if m[cnt] == 1:
                correct += 1
            m[z] = 1
            cnt += 1
            if z < cnt:
                correct += 1
        else:
            cnt -= 1
            if {{completion}}:
                correct -= 1
            m[z] = 0
            if z < cnt:
                correct -= 1
        # print(f""cnt={cnt} cor={correct}"")
        print(cnt - correct)

# t = int(sys.stdin.readline().strip())
t = 1
for _ in range(t):
    solve()
",m[cnt] == 1,z < cnt
"import sys


def solve():
    # n = int(sys.stdin.readline().strip())
    n, m, q = [int(x) for x in sys.stdin.readline().strip().split()]

    a = []
    m = [0] * (m * n)
    for y in range(n):
        s = sys.stdin.readline().strip()
        for x, c in enumerate(s):
            if c == '*':
                a.append(x * n + y)
                m[x * n + y] = 1

    cnt = len(a)
    correct = sum(1 for x in a if x < cnt)

    for _ in range(q):
        y, x = [int(p) for p in sys.stdin.readline().strip().split()]
        y -= 1
        x -= 1
        z = x * n + y
        if m[z] == 0:
            if m[cnt] == 1:
                correct += 1
            m[z] = 1
            cnt += 1
            if z < cnt:
                correct += 1
        else:
            cnt -= 1
            if m[cnt] == 1:
                correct -= 1
            m[z] = 0
            if {{completion}}:
                correct -= 1
        # print(f""cnt={cnt} cor={correct}"")
        print(cnt - correct)

# t = int(sys.stdin.readline().strip())
t = 1
for _ in range(t):
    solve()
",z < cnt,z < cnt
"import sys;input=sys.stdin.readline

I=lambda:map(int,input().split())
n, q = I()
s = input()
pre0,pre1 = [0]*n,[0]*n
for i in range(1,n):
  c1,c2=s[i-1],s[i]
  pre0[i],pre1[i] = pre0[i-1],pre1[i-1]
  if c1 == c2 == '0':pre0[i]+=1
  elif {{completion}}:pre1[i]+=1
for _ in range(q):
  l,r=I()
  print(max(pre0[r-1]-pre0[l-1], pre1[r-1]-pre1[l-1])+1)",c1 == c2 == '1',s[i] == s[i - 1] == '1'
"# import io,os
# read = io.BytesIO(os.read(0, os.fstat(0).st_size))
# I = lambda: [*map(int, read.readline().split())]

import sys
I=lambda:[*map(int,sys.stdin.readline().split())]

n, q = I()
s = input()
ones = [0, 0]
zeroes = [0, 0]
for i in range(1, n):
	if s[i] == s[i - 1] == '0':
		zeroes.append(zeroes[-1] + 1)
	else:
		zeroes.append(zeroes[-1])
	if {{completion}}:
		ones.append(ones[-1] + 1)
	else:
		ones.append(ones[-1])
for i in range(q):
	l, r = I()
	o = ones[r] - ones[l]
	z = zeroes[r] - zeroes[l]
	print(max(o, z) + 1)",s[i] == s[i - 1] == '1',s[i] == s[i - 1] == '1'
"for {{completion}}:
	n,s=int(input()),input()
	print(sum([1 for i in range(1,n,2) if s[i]!=s[i-1]]))",_ in range(int(input())),_ in range(int(input()))
"import re
for s in[*open(0)][2::2]:
 i=p=r=0
 for t in re.findall('0+|1+',s):
  i+=1
  if len(t)&1:
   if {{completion}}:r+=i-p;p=0
   else:p=i
 print(r)",p,len(t)&1
"t=int(input(""""))
for z in range(t):
    n=int(input(""""))
    a=input("""")
    s=[]
    for {{completion}}:
        ab=a[i]+a[i+1]
        s.append(ab)

    b=s.count('10')
    c=s.count('01')
    print(b+c)","i in range(0,len(a)-1,2)",(a[2*k]!=a[2*k+1])
"def func(s):
    curr=s[0]
    c=0
    count=0
    for i in s:
        if i==curr:
            c+=1
        elif {{completion}}:
            c=1
            curr=i
            continue
        else:
            curr=i
            c=2
            count+=1
    return count

for i in range(int(input())):
    n=int(input())
    print(func(input()))
",c%2==0,(a[2*k]!=a[2*k+1])
"for _ in range(int(input())):
	input()
	inp, count = input(), 0
	for i in range(0, len(inp), 2):
		if {{completion}}:
			count += 1
	print(count)",(inp[i] != inp[i+1]),(a[2*k]!=a[2*k+1])
"t = int(input())
for _ in range(t):
    _, s = input(), input()
    res, i, c = 0, 0, 0
    while i < len(s):
        d = s[i]
        while {{completion}}:
            c += 1
            i += 1
        c = c & 1
        res += 1 if c else 0
    print(res)
",i < len(s) and s[i] == d,i < len(s)
"t=int(input())
for i in range (t):
    n=int(input())
    a=input()
    count=0
    for k in range(n//2):
        if{{completion}}:
            count+=1
    print(count)
",(a[2*k]!=a[2*k+1]),s[i]!=s[i-1]
"from itertools import groupby
t = int(input())

while t:
    t-=1

    n = int(input())
    s = input()
    o = [len("""".join(g))&1 for _,g in groupby(s)]

    l = -1
    res = 0

    for i, o_ in enumerate(o):
        if o_:
            if {{completion}}:
                l = i
            else:
                res += i-l
                l = -1
    print(res)",l == -1,l == -1
"n=int(input(""""))
t=0
while(t<n):
    t+=1
    length=int(input(""""))
    s=input("""")
    count=0
    for i in range(1, length, 2):
        if {{completion}}:
            count+=1
    print(count)
",s[i]!=s[i-1],(a[2*k]!=a[2*k+1])
"for {{completion}}:
	n,s,w=int(input()),input(),0
	print(sum([1 for i in range(1,n,2) if s[i]!=s[i-1]]))",_ in range(int(input())),_ in range(int(input()))
"for {{completion}}:
    n = int(input()); a = [*map(int,input().split())]
    print(n+(-a.count(0) or len(set(a))==n))",t in range(int(input())),_ in[0]*int(input())
"for n in [*open(0)][2::2]:
    *a,=map(int,n.split());b=len(a);c=a.count(0)
    while a:
        q=a.pop()
        if {{completion}}:
            break
    print(b+(a==[])*(c==0)-c)
",a.count(q)>0,t in range(int(input()))
"def solve():
    N=int(input())
    A=sorted(list(map(int,input().split())))
    return sum([i>0 for i in A])+all([i>0 for i in A])*all([A[i]<A[i+1] for i in range(N-1)])
T=int(input())
for {{completion}}:
    print(solve())",i in range(T),t in range(int(input()))
"t=int(input())
for _ in range(t):
    n=int(input())
    ar=list(map(int,input().split()))
    z=[0]*110
    for x in range(n):
        z[ar[x]]+=1 
    eq=False
    for x in range(110):
        if {{completion}}:
            eq=True
    if z[0]>0:
        print(n-z[0])
    elif eq:
        print(n)
    else:
        print(n+1)",z[x]>1,z[0]>0
"for j in range(int(input())):
	h = int(input())
	a = list(map(int,input().split()))
	if 0 in a:
		print(h - a.count(0))
	else:
		if {{completion}}:
			print(len(a))
		else:
			print(len(a)+1)",len(set(a)) < len(a),_ in[0]*int(input())
"for i in range(int(input())):
    n = int(input())
    s = input().split()
    if s.count(""0""):
        print(n-s.count(""0""))
    else:
        for i in s:
            if {{completion}}:
                print(n)
                break
        else:
            print(n+1)",s.count(i)>1,len(set(s)) < n
"import sys
input = sys.stdin.readline
def getInts(): return map(int, input().split())


def solve():
    input()
    a = [*getInts()]
    if {{completion}}:
        print(len(a) - a.count(0))
    else:
        s = set(a)
        print(len(a) + (len(a) == len(s)))


for _ in range(int(input())):
    solve()
",0 in a,len(a) == len(set(a))
"test=int(input())
while test:
    test-=1
    n=int(input())
    arr=[int(x) for x in input().split()]
    zero=0
    s=set(arr)
    for i in arr:
        if {{completion}}:
            zero+=1
    if zero:
        print(n-zero)
    elif len(s)==n:
        print(n+1)
    else:
        print(n)
",i==0,t in range(int(input()))
"for {{completion}}:
 n=int(input())
 a=[*map(int,input().split())]
 print(n-a.count(0)+(0 not in a and len(a)==len(set(a))))",_ in[0]*int(input()),")
t=int(input())
for _ in range(t):
    n=int(input())
    a=list(map(int,input().split()))
    print(n-a.count(0)+(0 not in a and len(a)==len(set(a))))"
"import sys

def diff_ops(arr):
    result = True
    for {{completion}}:
        result = result and arr[i] % arr[0] == 0
    return result

if __name__ == ""__main__"":
    input_arr = list(map(int, sys.stdin.read().split()))
    len_input = len(input_arr)
    n = input_arr[0]
    test_cases = []
    pos = 1
    while pos <= len_input - 1:
        case_len = input_arr[pos]
        test_cases.append(input_arr[pos + 1: pos + 1 + case_len])
        pos += case_len + 1
    for case in test_cases:
        print(""YES"" if diff_ops(case) else ""NO"")

","i in range(1, len(arr))",pos <= len_input - 1
"import sys

def diff_ops(arr):
    result = True
    for i in range(1, len(arr)):
        result = result and arr[i] % arr[0] == 0
    return result

if __name__ == ""__main__"":
    input_arr = list(map(int, sys.stdin.read().split()))
    len_input = len(input_arr)
    n = input_arr[0]
    test_cases = []
    pos = 1
    while {{completion}}:
        case_len = input_arr[pos]
        test_cases.append(input_arr[pos + 1: pos + 1 + case_len])
        pos += case_len + 1
    for case in test_cases:
        print(""YES"" if diff_ops(case) else ""NO"")

",pos <= len_input - 1,pos += case_len + 1
"import sys

if __name__ == ""__main__"":
    input_arr = sys.stdin.read().split()
    tc = int(input_arr[0])
    pos = 1
    for i in range(tc):
        n, row1, row2 = input_arr[pos:pos + 3]
        row1n, row2n = [], []
        for k,j in zip(row1, row2):
            if {{completion}}:
                k = ""B""
            if j == ""G"":
                j = ""B""
            row1n.append(k)
            row2n.append(j)
        print(""YES"" if row1n == row2n else ""NO"")

        pos += 3

# '6 2 RG RB 4 GRBG GBGB 5 GGGGG BBBBB 7 BBBBBBB RRRRRRR 8 RGBRRGBR RGGRRBGR 1 G G'
","k == ""G""","k == ""G"""
"import sys

if __name__ == ""__main__"":
    input_arr = sys.stdin.read().split()
    tc = int(input_arr[0])
    pos = 1
    for i in range(tc):
        n, row1, row2 = input_arr[pos:pos + 3]
        row1n, row2n = [], []
        for k,j in zip(row1, row2):
            if k == ""G"":
                k = ""B""
            if {{completion}}:
                j = ""B""
            row1n.append(k)
            row2n.append(j)
        print(""YES"" if row1n == row2n else ""NO"")

        pos += 3

# '6 2 RG RB 4 GRBG GBGB 5 GGGGG BBBBB 7 BBBBBBB RRRRRRR 8 RGBRRGBR RGGRRBGR 1 G G'
","j == ""G""","j == ""G"""
"import sys


def calculate(x, y1, y2):
    x = int(x)
    y1 = int(y1)
    y2 = int(y2)
    diff1 = abs(x - 1)
    diff2 = abs(y1-y2) if y2 == 1 else abs(y1-y2)+y2-1
    if diff1 < diff2:
        return 1
    elif diff2 < diff1:
        return 2
    else:
        return 3


if __name__ == ""__main__"":
    for line in sys.stdin:
        input = line.split()
        if {{completion}}:
            print(calculate(input[0], input[1], input[2]))
",len(input) == 3,y1 == 1 or y2 == 1
"for {{completion}}:n,r,b=map(int,s.split());b+=1;c=r//b*'R'+'B';print((r%b*('R'+c)+n*c)[:n])",s in[*open(0)][1:],")
l in [*open(0)][1:]
("
"for {{completion}}:
    n,r,b=map(int,input().split())
    t=((r-1)//(b+1)+1)
    k=t*(b+1)-r
    res=('R'*t+'B')*(b+1-k)+('R'*(t-1)+'B')*k
    print(res[:-1])
    #",_ in range(int(input())),s in[*open(0)][1:]
"tc=int(input())
for {{completion}}:
 n,a,b=map(int,input().split());b+=1
 print((('R'*(a//b+1)+'B')*(a%b)+('R'*(a//b)+'B')*(b-a%b))[:-1])",_ in range(tc),s in[*open(0)][1:]
"
def solve():
  n, r, b = list(map(int, input().split("" "")))

  d = r // (b+1)
  rem = r%(b+1)
  s = ''

  for i in range(b):
    if{{completion}}:
      s += 'R'
      rem-= 1
    s += 'R'*d + 'B'
  
  s += 'R'*d
  s+='R'*rem

  print(s)

for t in range(int(input())):
    solve()
",(rem > 0),i in range(p)
"for {{completion}}:n,r,b=map(int,n.split());b+=1;n=r//b*'R';print((r%b*(n+'RB')+(b-r%b)*(n+'B'))[:-1])",n in[*open(0)][1:],n in[*open(0)][1:]
"t=int(input())
for {{completion}}:
    n,r,b=map(int,input().split())
    eq=r//(b+1)
    rem=r%(b+1)
    print(rem*((eq+1)*""R""+""B"")+(b-rem)*(eq*(""R"")+""B"")+eq*""R"")","i in range(0,t)",(rem > 0)
"for t in range(int(input())):
    n,r,b = map(int,input().split())
    s = []
    while r and b:
        s.append(""R"")
        s.append(""B"")
        r-=1
        b-=1
    s.append(""R"")
    r-=1
    j = 0
    while r:
        s[j]+='R'
        r-=1
        j+=2
        if {{completion}}:
            j=0

    print(*s,sep="""")
        
        
    ",j>=len(s),s in[*open(0)][1:]
"for {{completion}}:
	n,r,b=map(int,l.split())
	b+=1
	c=(r//b)*'R'+'B'
	print(((r%b)*('R'+c)+n*c)[:n])",l in [*open(0)][1:],l in [*open(0)][1:]
"t = int(input())
for i in range(t):
    x = input().split()
    r = int(x[1])
    b = int(x[2])
    x = """"
    p = r%(b+1)
    q = r//(b+1)
    for {{completion}}:
        x += ""R""*(q+1)+""B""
    for i in range(b+1-p):
        x+= ""R""*(q)+""B""
    print(x[:-1])",i in range(p),i in range(b+1-p)
"t = int(input())
for i in range(t):
    x = input().split()
    r = int(x[1])
    b = int(x[2])
    x = """"
    p = r%(b+1)
    q = r//(b+1)
    for i in range(p):
        x += ""R""*(q+1)+""B""
    for {{completion}}:
        x+= ""R""*(q)+""B""
    print(x[:-1])",i in range(b+1-p),i in range(b+1-p)
"for {{completion}}:n,r,b=map(int,n.split());b+=1;print((r%b*('R'*(r//b+1)+'B')+(b-r%b)*(r//b*'R'+'B'))[:-1])",n in[*open(0)][1:],l in [*open(0)][1:]
