eval_prompt,ground_truth,model_output
"def solve():
    n = int(input())
    g = [[] for _ in range(n)]

    for _ in range(n-1):
        u, v = [int(t) for t in input().split()]
        u -= 1
        v -= 1
        g[u].append(v)
        g[v].append(u)

    q = int(input())
    for _ in range(q):
        input()
        S = [int(t)-1 for t in input().split()]

        in_S = [0] * n
        for v in S:
            in_S[v] = 1

        v = S[0]
        w = farthest(g, v, in_S)
        y = farthest(g, w, in_S)
        P = set(path(g, w, y))
        ans = ""YES"" if P.issuperset(S) else ""NO""

        print(ans)


def farthest(g, v, in_S):
    queue = [v]
    depth = [-1] * len(g)
    depth[v] = 0
    res = (0, v)
    for v in queue:
        if in_S[v]:
            res = max(res, (depth[v], v))
        for nei in g[v]:
            if depth[nei] == -1:
                queue.append(nei)
                depth[nei] = depth[v] + 1
    return res[1]

def path(g, st, en):
    queue = [st]
    prev = [-1] * len(g)
    prev[st] = st
    for v in queue:
        for nei in g[v]:
            if {{completion}}:
                queue.append(nei)
                prev[nei] = v

    res = [en]
    while prev[res[-1]] != res[-1]:
        res.append(prev[res[-1]])

    return res[::-1]


import sys, os, io
input = lambda: sys.stdin.readline().rstrip('\r\n')
stdout = io.BytesIO()
sys.stdout.write = lambda s: stdout.write(s.encode(""ascii""))

solve()

os.write(1, stdout.getvalue())",prev[nei] == -1,depth[nei] == -1
"import sys
from array import array


class graph:
    def __init__(self, n):
        self.n, self.gdict = n, [array('i') for _ in range(n + 1)]

    def add_edge(self, node1, node2):
        self.gdict[node1].append(node2)
        self.gdict[node2].append(node1)

    def dfs(self, root):
        stk, ret = array('i', [root]), 0

        while stk:
            node = stk.pop()
            for ch in self.gdict[node]:
                if not vis[ch]:
                    vis[ch] = True

                    while {{completion}}:
                        vis[stk.pop()] = 0

                    ret |= mem[ch]
                    stk.append(ch)
        return ret


input = lambda: sys.stdin.buffer.readline().decode().strip()
n = int(input())
g = graph(n)

for _ in range(n - 1):
    u, v = map(int, input().split())
    g.add_edge(u, v)

for i in range(int(input())):
    k, a = int(input()), array('i', [int(x) for x in input().split()])
    vis = array('b', [False] * (n + 1))
    mem = array('b', [0] * (n + 1))
    vis[a[0]], paths = 1, 0

    for j in a:
        mem[j] = 1

    for j in g.gdict[a[0]]:
        vis[j] = 1
        paths += g.dfs(j) | mem[j]

    for j in a:
        if not vis[j]:
            paths = 3
            break

    print('yes' if paths < 3 else 'no')
",mem[ch] and stk,v[j]==0
"from collections import deque
import sys
input = lambda: sys.stdin.readline().rstrip()

def solve():
    n = int(input())
    G = [[] for _ in range(n)]
    for _ in range(n - 1):
        u, v = [int(x) - 1 for x in input().split()]
        G[u].append(v)
        G[v].append(u)
    
    # build a tree with BFS
    par = [-1] * n
    depth = [0] * n
    q = deque([0])
    while q:
        u = q.popleft()
        for v in G[u]:
            if {{completion}}:
                par[v] = u
                depth[v] = depth[u] + 1
                q.append(v)

    # Path to LCA
    def build_path(u, v):
        path = []
        if depth[u] < depth[v]:
            u, v = v, u
        while depth[u] > depth[v]:
            path.append(u)
            u = par[u]
        while u != v:
            path.append(u)
            path.append(v)
            u, v = par[u], par[v]
        path.append(u)
        return path


    res = []
    q = int(input())
    for _ in range(q):
        k = int(input())
        P = [int(x) - 1 for x in input().split()]
        
        if k == 1:
            res.append(""YES"")
            continue
        
        P.sort(key=lambda u: depth[u])
        u = P.pop()
        v = P.pop()        
        path = build_path(u, v)
        
        while P and u == path[0] and v == path[-1]:
            u = v
            v = P.pop()
            path = build_path(u, v)

        ans = ""YES""
        for u in P:
            if u not in path:
                ans = ""NO""
                break
        res.append(ans)

    return res

res = solve()
print(""\n"".join(res))",v != par[u],u not in path
"from collections import deque
import sys
input = lambda: sys.stdin.readline().rstrip()

def solve():
    n = int(input())
    G = [[] for _ in range(n)]
    for _ in range(n - 1):
        u, v = [int(x) - 1 for x in input().split()]
        G[u].append(v)
        G[v].append(u)
    
    # build a tree with BFS
    par = [-1] * n
    depth = [0] * n
    q = deque([0])
    while q:
        u = q.popleft()
        for v in G[u]:
            if v != par[u]:
                par[v] = u
                depth[v] = depth[u] + 1
                q.append(v)

    # Path to LCA
    def build_path(u, v):
        path = []
        if depth[u] < depth[v]:
            u, v = v, u
        while depth[u] > depth[v]:
            path.append(u)
            u = par[u]
        while u != v:
            path.append(u)
            path.append(v)
            u, v = par[u], par[v]
        path.append(u)
        return path


    res = []
    q = int(input())
    for _ in range(q):
        k = int(input())
        P = [int(x) - 1 for x in input().split()]
        
        if k == 1:
            res.append(""YES"")
            continue
        
        P.sort(key=lambda u: depth[u])
        u = P.pop()
        v = P.pop()        
        path = build_path(u, v)
        
        while P and u == path[0] and v == path[-1]:
            u = v
            v = P.pop()
            path = build_path(u, v)

        ans = ""YES""
        for u in P:
            if {{completion}}:
                ans = ""NO""
                break
        res.append(ans)

    return res

res = solve()
print(""\n"".join(res))",u not in path,v != par[u]
"from collections import deque;import math
import sys;I=sys.stdin.readline;R=lambda:map(lambda x:int(x)-1,input().split())
n=int(I());g=[[] for _ in range(n)]
for _ in [0]*(n-1):
  u,v=R();g[u].append(v);g[v].append(u)

h=math.ceil(math.log2(n))
fa=[[-1]*(h+1) for _ in range(n)];dep=[0]*n
q=deque([0])
while q:
  u=q.popleft()
  for v in g[u]:
      if v!=fa[u][0]:fa[v][0]=u;dep[v]=dep[u]+1;q.append(v)
for i in range(1,h+1):
  for u in range(n):
    fa[u][i]=fa[fa[u][i-1]][i-1]
def lca(u,v):
  if dep[u]<dep[v]:u,v=v,u
  for i in range(h,-1,-1):
    if {{completion}}:u=fa[u][i]
  if u==v:return u
  for i in range(h,-1,-1):
    if fa[u][i]!=fa[v][i]:u=fa[u][i];v=fa[v][i]
  return fa[u][0]

for _ in [0]*int(I()):
  k=int(I());p=[*R()];z='YES'
  if k<=2:print(z);continue
  p.sort(key=lambda u:dep[u])
  u=p.pop();v=p.pop();f=lca(u,v)
  while p and f==v:u=v;v=p.pop();f=lca(u,v)
  for x in p:
    if dep[x]<=dep[f] and x!=f or lca(u,x)!=x and lca(v,x)!=x:
      z='NO';break
  print(z)",dep[v]+(1<<i)<=dep[u],v!=fa[u][0]
"from collections import Counter
for _ in range(int(input())):
    n=int(input());
    l=list(map(int, input().split()));c = Counter(l);
    if {{completion}}:
        print(-1); continue
    print(*[i if i!=0 and l[i]==l[i-1] else i+c[l[i]] for i in range(n)])",any(x == 1 for x in c.values()),q in range(len(j))
"import collections
import sys

input = sys.stdin.readline

for _ in range(int(input())):
    n = int(input())
    data = dict(collections.Counter(map(int, input().split())))

    if min(list(data.values())) > 1:
        last = 1
        for i in data.keys():
            print(last + data[i] - 1, end=' ')
            for {{completion}}:
                print(j, end=' ')
            last = last + data[i]
        print()
    else:
        print(-1)
","j in range(last, last + data[i] - 1)",any(x == 1 for x in data.values())
"for t in range(int(input())):
    n=int(input())
    x=list(map(int,input().split()))
    g={}
    if n==1:
        print(-1)
    else:


        for i in range(n-1):
            if not((x[i]==x[i+1] or x[i]==x[i-1]) and ( x[-1]==x[-2])):
                print(-1)
                break
            g[x[i]]=[]


        else:
            for i in range(n):
                g[x[i]].append(i+1)
            for i,j in g.items():
                for {{completion}}:
                    print(j[q-1],end=' ')
            print()
            
        
        ",q in range(len(j)),c == 1
"t = int(input())
for i in range(t):
    n = int(input())
    s = [int(x) for x in input().split(' ')]
    s.append('A')
    f = 0
    p = s[0]
    c = 0
    for x in range(n+1):
        if s[x] == p:
            s[x] = str(x)
            c+=1
        else:
            if {{completion}}:
                s = -1
                break
            else:
                s[f] = str(x)
                f = x
                p = s[x]
                c = 1
    if s != -1:
        s.pop()
        print(' '.join(s))
    else:
        print(s)
",c == 1,q in range(len(j))
"import sys
input=sys.stdin.readline
for _ in range(int(input())):
    n=int(input())
    x=tuple(map(int,input().split()))
    if n==1:
        print(-1)
        continue
    ans=[-1]*n
    extra=[]
    visited=[False]*n
    for i in range(n-1,-1,-1):
        if i!=0 and x[i]==x[i-1]:
            ans[i]=i
            visited[i-1]=True
            if not visited[i]:
                extra.append(i+1)
        else:
            if {{completion}}:
                ans[i]=extra.pop()
            else:
                print(-1)
                break
    else:
        print(*ans)
",extra,c == 1
"from sys import stdin
input = stdin.readline

I = lambda : list(map(int, input().split()))

def solve(N,A):
    dic = {}
    
    for i in range(N):
        if {{completion}}:
            dic[A[i]] = []
        dic[A[i]].append(i)

    ans = [0]*N
    for k in dic.keys():
        l = dic[k]
        if len(l) == 1:
            return [-1]
        for i in range(len(l)):
            ans[l[i]] = l[(i-1)%len(l)] + 1
    return ans
    
T = int(input())

for _ in range(T):
    N = int(input())
    A = I()
    print(*solve(N,A))",A[i] not in dic,len(l) == 1
"from sys import stdin
input = stdin.readline

I = lambda : list(map(int, input().split()))

def solve(N,A):
    dic = {}
    
    for i in range(N):
        if A[i] not in dic:
            dic[A[i]] = []
        dic[A[i]].append(i)

    ans = [0]*N
    for k in dic.keys():
        l = dic[k]
        if {{completion}}:
            return [-1]
        for i in range(len(l)):
            ans[l[i]] = l[(i-1)%len(l)] + 1
    return ans
    
T = int(input())

for _ in range(T):
    N = int(input())
    A = I()
    print(*solve(N,A))",len(l) == 1,A[i] not in dic
"for _ in range(int(input())):
    n = int(input())
    arr = list(map(int,input().split()))
    freq = {}
    for i in arr:
        if(i in freq): freq[i] += 1
        else: freq[i] = 1
    for i in freq:
        if(freq[i] == 1): #not in pairs
            print(-1);break
    else:
        ans2 = []
        for i in freq:
            res = []
            res.append(freq[i]+len(ans2))
            for {{completion}}:
                res.append(j+len(ans2))
            ans2.extend(res)
        print(*ans2)","j in range(1,freq[i])",q in range(len(ans2))
"from bisect import bisect_left

cases = int(input())
for run in range(cases):
    n = int(input())
    shoes = input().split()
    for x in range(len(shoes)):
        shoes[x] = int(shoes[x])
    
    perm = []
    i = 0

    while i < len(shoes) and perm != [-1]:
        p = bisect_left(shoes,shoes[i]+1)-1
        if {{completion}}:
            perm = [-1]
        else:
            perm.append(p+1)
            perm += list(range(i+1,p+1))
            i = p+1
            
    print("" "".join([str(int) for int in perm]))
                
                
            
",p == i,c == 1
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N = nextInt()
    A = getIntArray(N)

    if N % 2 == 0:
        a1 = [A[i] for i in range(0, N, 2)]
        a2 = [A[i] for i in range(1, N, 2)]

        i1, i2 = a1.index(min(a1)), a2.index(min(a2))
        m1 = min(a1) * len(a1) + i1
        m2 = min(a2) * len(a2) + i2

        print(""Mike"" if m1 > m2 else ""Joe"")
    else:
        print(""Mike"")

    pass


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for {{completion}}:
        solve(tc + 1)
    assert not tokens",tc in range(testcaseCount),i == 0 and j == 0
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N, M = nextInt(), nextInt()
    A = [getIntArray(M) for i in range(N)]

    def get(sum):
        return sum + N + M

    B = [[0] * M for i in range(N)]
    B[0][0] |= 1 << get(A[0][0])

    for i in range(N):
        for j in range(M):
            if {{completion}}: continue
            if i: B[i][j] |= B[i - 1][j]
            if j: B[i][j] |= B[i][j - 1]
            if A[i][j] > 0: B[i][j] <<= 1
            else: B[i][j] >>= 1
        if i: B[i - 1] = None

    print(""YES"" if B[-1][-1] & (1 << get(0)) else ""NO"")

    pass


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens",i == 0 and j == 0,i
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N, M = nextInt(), nextInt()
    A = [getIntArray(M) for i in range(N)]

    def get(sum):
        return sum + N + M

    B = [[0] * M for i in range(N)]
    B[0][0] |= 1 << get(A[0][0])

    for i in range(N):
        for j in range(M):
            if i == 0 and j == 0: continue
            if {{completion}}: B[i][j] |= B[i - 1][j]
            if j: B[i][j] |= B[i][j - 1]
            if A[i][j] > 0: B[i][j] <<= 1
            else: B[i][j] >>= 1
        if i: B[i - 1] = None

    print(""YES"" if B[-1][-1] & (1 << get(0)) else ""NO"")

    pass


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens",i,i == 0 and j == 0
"import sys
tokens = ''.join(sys.stdin.readlines()).split()[::-1]

def next(): return tokens.pop()
def nextInt(): return int(next())
def nextFloat(): return float(next())
def getIntArray(n): return [nextInt() for _ in range(n)]
def getFloatArray(n): return [nextFloat() for _ in range(n)]
def getStringArray(n): return [next() for _ in range(n)]


testcase = True
def solve(testcase = 1):
    N, M = nextInt(), nextInt()
    A = [getIntArray(M) for _ in range(N)]

    if N < M:
        A = [list(i) for i in zip(*A)]
        N, M = M, N

    def get(sum):
        return sum + N + M

    B = [[0] * M for i in range(N)]
    B[0][0] |= 1 << get(A[0][0])

    for i in range(N):
        for j in range(M):
            if {{completion}}: continue
            if i: B[i][j] |= B[i - 1][j]
            if j: B[i][j] |= B[i][j - 1]
            if A[i][j] > 0: B[i][j] <<= 1
            else: B[i][j] >>= 1
        if i: B[i - 1] = None

    print(""YES"" if B[-1][-1] & (1 << get(0)) else ""NO"")

    pass


if testcase is None:
    testcaseCount = 1
    while tokens:
        solve(testcaseCount)
        testcaseCount += 1
else:
    testcaseCount = nextInt() if testcase else 1
    for tc in range(testcaseCount):
        solve(tc + 1)
    assert not tokens",i == 0 and j == 0,i == 0 and j == 0
